name,weight,companyID,price,forbidden_country1,forbidden_country2,forbidden_country3,forbidden_country4,forbidden_country5
Sonair,11.63,137,20.92,104,96,,,
Stim,6.48,57,345,,141,,,
Gembucket,10.57,120,10.31,,,127,,
Sonsing,13.19,17,1734,,,208,,
Treeflex,13.62,129,8.23,,,,,
Cardguard,12.36,59,14,,,25,,
Kanlam,2.73,75,102,47,205,27,,
Tempsoft,11.53,87,252,64,122,,,
Daltfresh,7.38,161,34.99,,,65,,214
Treeflex,7.69,165,1.85,74,,,,
Asoka,15.81,54,36,,,,,214
Aerified,14.35,153,19.22,,,,61,
Flowdesk,2.05,148,17.19,,148,27,,
Hatity,7.56,101,4.5,202,,,,214
Lotstring,7.36,45,2868,,170,,133,
Flowdesk,15.01,85,215,138,144,,,
Ronstring,16.26,137,15.23,242,,,,
Kanlam,3.99,10,2359,101,,,,
Tempsoft,18.12,88,29,,194,,,
Toughjoyfax,11.19,109,9.92,,87,,192,
Konklab,4.92,169,4.09,249,,,,
Voltsillam,0.77,87,192,,,,,214
Voltsillam,9.02,84,350,,84,,,
Veribet,11.67,129,27.44,,103,221,125,
Wrapsafe,2.44,143,15.05,91,58,,239,214
Domainer,1.21,32,1840,198,,,72,
Toughjoyfax,6.36,98,128,197,,65,,
Sonair,4.98,46,2164,69,175,8,,
Hatity,17.44,116,2.17,11,,,,
Fintone,12.74,134,30.91,,,144,,
Zoolab,18.0,30,2469,,161,,109,
Asoka,7.88,2,581,,176,81,,
Bitchip,2.47,29,2071,,120,,,
Voltsillam,18.1,117,14.82,,120,,72,
Domainer,0.53,165,34.23,179,108,,,
Voyatouch,5.41,103,14.1,,131,6,210,
Regrant,6.77,70,268,,,100,,
Asoka,10.49,45,876,,,,151,
Hatity,14.19,146,31.76,,,13,,214
Hatity,0.22,56,118,245,217,,,
Stringtough,3.06,169,26.34,,183,21,,
Zoolab,8.37,47,2735,7,61,,,
Solarbreeze,4.86,59,154,80,83,245,68,214
Tin,12.14,109,23.39,,112,,,
Y-Solowarm,7.87,76,377,226,66,,,
Flexidy,8.28,6,2730,27,,,,214
Bigtax,4.33,146,29.44,113,,142,,
Aerified,4.1,60,251,,,,,
Opela,12.98,46,1403,129,118,,,
Namfix,14.01,108,11.98,100,94,,249,
Tempsoft,13.77,164,35.69,176,,181,,
Bigtax,4.57,144,21.45,221,,,,
Mat Lam Tam,7.85,128,17.47,,,,,
Quo Lux,7.79,166,34.88,,196,,,
Fix San,3.46,142,16.11,42,13,,208,
Tampflex,11.46,119,19.85,148,223,,,
Viva,11.33,93,144,177,,,,
Treeflex,17.11,84,206,22,150,,,
Lotlux,19.63,39,3203,122,,,48,
Toughjoyfax,7.41,74,298,,,246,,
Bamity,4.82,166,4.18,,169,37,,214
Aerified,8.82,10,2799,,,53,,
Cardify,6.28,110,6.42,,52,,,
Flowdesk,6.19,156,21.74,,21,,,
Aerified,3.27,77,153,88,232,,,
Vagram,2.94,160,13.7,8,41,,,
Bigtax,5.51,74,187,34,195,,,
Ventosanzap,18.47,136,21.79,17,17,,,214
Solarbreeze,12.79,115,9.03,47,153,,209,
Konklux,18.18,114,11.59,5,,,,
Pannier,0.33,139,29.98,239,,,117,
Fixflex,4.28,79,234,,,,,
Tresom,16.38,105,3.93,53,72,,,214
Voyatouch,0.94,150,18.09,50,116,229,,
Kanlam,4.7,74,159,,,,,
Quo Lux,14.83,99,64,85,,7,,
Prodder,5.04,161,27.25,,,,,
Toughjoyfax,6.16,114,8.77,213,82,130,,214
Cardguard,17.08,50,314,35,,,,
Ventosanzap,12.28,96,324,61,203,,,
Subin,3.1,98,360,61,232,,,
Tres-Zap,2.57,103,5.46,54,,,,
Konklux,16.0,4,3170,240,149,51,133,
Ronstring,9.22,122,34.04,178,,,,
Cardify,1.53,128,9.31,,,66,,
Tin,10.49,46,2510,,210,,,
Konklux,16.37,50,54,196,,166,63,214
Home Ing,15.08,1,2554,147,200,,,
Bamity,2.36,114,8.68,43,,,,
Span,6.83,20,3008,234,,143,,
Bamity,10.14,18,695,,,,,
Overhold,14.9,100,211,66,97,,,
Trippledex,14.07,49,1777,79,16,,,
Flowdesk,15.62,32,1989,135,18,,,
Domainer,10.22,160,27.71,,161,24,,
Pannier,2.75,152,38.96,,241,,,
Cookley,13.72,25,1725,,,,,
Trippledex,11.77,31,1525,215,140,,,
Viva,1.37,93,394,,,,,
Span,18.93,42,3016,,,,,
Redhold,7.43,159,13.65,50,,82,,
Flexidy,10.74,48,1559,12,,,52,
Zamit,12.38,40,1330,172,,,,
Home Ing,2.6,27,467,49,,,,
Domainer,3.53,55,398,59,,,,
Home Ing,17.8,96,332,,,,,
Fixflex,2.84,64,314,2,,135,,
Overhold,15.84,86,146,218,16,,,
Temp,12.18,6,2520,,,,238,
Konklux,8.72,126,10.76,,236,,135,
Greenlam,13.2,62,307,,,,,
Kanlam,15.25,149,38.74,,142,,,
Transcof,18.24,43,2217,174,73,,,
Konklux,5.19,84,351,168,191,,,
Wrapsafe,6.09,95,115,243,36,159,209,
Stringtough,19.59,111,20.89,,221,33,,
Flexidy,16.86,7,1935,139,91,,6,
Voltsillam,3.66,9,869,,215,,,214
Otcom,8.49,119,29.78,232,98,,,214
It,19.03,46,3444,9,242,42,,
Holdlamis,19.0,11,1135,47,,,,214
Rank,8.94,91,144,,,,,
Tres-Zap,12.85,86,360,170,,,,
Cardguard,4.75,147,24.31,142,198,,,
Bitchip,0.97,25,1392,,,162,,
Alphazap,5.51,118,13.33,,,,,
Tin,8.37,78,36,245,,,,
Wrapsafe,1.99,91,62,,12,,50,214
Andalax,9.65,19,2655,249,76,,,
Regrant,12.63,130,20.75,,,,,
Stronghold,19.48,4,2601,,109,,,
Opela,3.22,85,43,202,186,,,
Solarbreeze,6.48,135,32.89,149,,,,
Y-Solowarm,19.02,29,3407,,,130,,
Daltfresh,17.36,165,0.56,53,,196,172,
Vagram,19.05,115,30.33,18,50,,,
Keylex,0.39,155,13.93,,215,,234,
Pannier,15.82,105,3.42,122,122,,118,
Y-find,9.01,37,3445,237,,114,,
Holdlamis,17.36,41,1678,,,,,
Namfix,4.43,36,1420,,,,119,
Temp,9.93,51,36,,,,87,
Fixflex,2.39,35,3587,,,,,
Keylex,6.76,150,8.3,31,,,,
Zaam-Dox,9.16,44,3865,76,6,,,
Fix San,5.15,91,198,206,,,,
Tresom,9.38,101,10.28,197,223,108,,214
Biodex,2.51,33,847,,,,,
Aerified,16.49,95,147,39,,,,
Rank,1.0,122,22.04,173,,125,,
Ronstring,3.43,31,1381,,,60,,
Konklab,3.01,21,1341,,,117,,
Bitwolf,19.81,152,20.25,104,42,,,
Biodex,2.38,118,8.85,145,82,,,
Zoolab,6.41,151,14.24,189,,,,
Ventosanzap,12.4,134,11.28,,114,,,
Trippledex,0.35,140,5.82,,,,,
Latlux,7.12,103,4.69,,225,,,
Treeflex,6.36,55,133,192,,,,
Ventosanzap,19.5,169,0.22,214,,105,,
Trippledex,13.88,11,454,178,44,,,
Andalax,11.39,51,10,,,,,
Konklab,3.43,27,569,117,,,104,
Hatity,14.63,46,1761,60,75,,,
Zaam-Dox,19.78,152,17.32,,,,,
Veribet,4.34,121,36.16,156,8,,161,
Duobam,16.21,146,27.46,5,97,,,
Pannier,12.43,45,2373,67,,,177,
Alphazap,8.59,43,1951,,,,,
Solarbreeze,12.1,110,32.75,,4,,,
Wrapsafe,18.6,158,12.06,146,199,,71,
Cardify,7.22,144,16.83,,,6,,
Y-Solowarm,19.26,129,26.26,,16,,,214
It,3.71,48,750,,172,,,
Y-Solowarm,1.21,126,10.13,,,,166,
Mat Lam Tam,12.49,54,118,164,,230,,
Stringtough,17.73,85,71,212,,,,
Ronstring,7.12,57,323,172,,,,
Flowdesk,12.67,116,23.1,15,5,,,214
Gembucket,14.6,115,21.37,,,71,,214
Bytecard,2.64,56,80,,166,,,
Tempsoft,8.21,168,3.71,,,150,,
Rank,17.37,141,27.51,185,34,,,
Asoka,8.94,94,178,8,,175,141,
Subin,17.83,66,304,,,,,
Toughjoyfax,11.15,89,362,,73,,,
Flowdesk,3.03,102,12.97,206,98,241,,
Andalax,19.4,62,351,,,,,
Lotstring,4.71,30,480,,,,,
Zaam-Dox,13.75,1,1215,7,,248,,
Veribet,13.3,151,4.88,97,95,139,,214
Tres-Zap,15.97,135,31.43,,201,,,
Konklab,9.41,54,18,121,,,,
Sub-Ex,9.45,139,21.1,127,1,,,214
Opela,5.98,162,1.55,103,,,,
Alphazap,7.75,116,31.47,,,236,194,
Flexidy,5.65,2,1849,17,,179,,
Alphazap,3.45,22,3673,152,,,36,
Flexidy,8.07,110,32.91,,,,,
Namfix,12.46,20,2318,9,198,,125,
Y-Solowarm,11.11,38,855,170,,,156,
Viva,5.26,123,14.7,187,160,,,
Y-Solowarm,6.3,63,73,239,231,54,,
Kanlam,2.69,30,2445,111,98,,,
Temp,15.11,24,2536,,131,122,,
Bigtax,14.12,31,3827,165,,,,
Subin,14.27,48,3699,,52,158,,
Subin,0.35,9,3291,,233,67,,
Sonair,16.03,58,292,,135,,42,
Bitchip,8.26,139,10.25,,106,,187,
Home Ing,8.07,29,1281,237,,,,
Bigtax,1.52,97,164,181,69,,,
Bamity,16.87,82,382,,209,,,
Aerified,8.73,158,11.45,14,,32,,
Trippledex,19.73,151,28.26,205,,117,,
Lotlux,11.96,6,599,108,1,180,235,
Prodder,5.29,157,14.68,86,,,,
Daltfresh,10.13,53,89,200,23,,,
Holdlamis,18.51,20,2338,185,153,119,,
Duobam,6.49,111,33.55,,153,,,
Redhold,13.85,137,11.54,234,182,12,,
Ronstring,14.94,35,939,,,,200,
Opela,8.19,12,3894,150,201,,,
Zontrax,12.18,152,27.02,214,,,,
Cardify,10.43,127,25.56,,,,56,
Job,1.97,168,19.3,,249,,138,214
Y-Solowarm,5.97,57,152,,,,,
Alphazap,18.12,23,2237,166,,,112,
Daltfresh,16.17,81,336,79,68,51,,
Fix San,8.92,122,24.2,29,,,,
Keylex,4.66,126,32.38,15,,,134,
Latlux,10.32,114,28.04,,172,,,
Bigtax,4.54,32,2791,,,,,
Sub-Ex,5.43,72,64,,,207,,
Cardify,2.36,118,12.27,,,,,
Latlux,9.75,72,355,,147,,239,
Bitwolf,19.79,114,6.06,234,,82,,
Duobam,8.02,15,1015,240,,,,
Wrapsafe,5.13,168,19.98,183,60,,,
Keylex,19.26,150,28.44,,,,,
It,14.64,152,4.57,208,54,152,,
Cardify,14.44,42,2171,,85,6,,
Sonair,7.91,17,2453,,,,33,
Solarbreeze,14.95,145,1.03,,,169,,
Toughjoyfax,7.85,138,0.76,,,,,
Vagram,13.03,112,38.98,53,,,,
Cardguard,18.44,54,197,82,,,,214
Y-Solowarm,14.53,142,17.62,38,,,,
Ventosanzap,1.01,112,36.13,,,69,,214
Stronghold,3.49,96,356,68,,10,,
Treeflex,4.89,143,18.98,,,,,
Stronghold,13.56,90,93,,,183,,
Namfix,2.74,83,369,21,113,151,,
Lotlux,10.22,69,152,,154,,,
Namfix,13.09,157,4.32,176,,,,
Tres-Zap,5.56,71,241,,,8,,214
Asoka,4.93,149,11.82,20,,,,
Bigtax,9.48,109,31.68,,,,,214
Voyatouch,11.53,150,10.61,,,,,
Tempsoft,6.83,140,32.16,14,,123,186,
Viva,18.35,72,61,114,,,,
Sonsing,9.54,154,11.81,33,,,,
Pannier,1.06,3,2569,,,,,
Konklux,12.63,32,3107,231,,,,
Transcof,17.56,150,15.73,,,104,,
Matsoft,7.11,153,10.0,241,,,18,
Ventosanzap,15.51,137,18.56,62,175,206,,
Namfix,15.71,18,1283,,85,,,
Toughjoyfax,18.12,76,82,,,,177,214
Tin,19.71,89,395,238,33,,,
Tampflex,6.14,45,3116,110,,,,
Opela,2.32,102,6.02,210,,63,5,214
Latlux,9.02,80,203,,,172,,
Bamity,14.19,16,2939,,164,,44,
Tres-Zap,0.22,98,99,,,11,,
Zontrax,10.32,122,30.29,239,,,,
Cardguard,7.19,21,2711,217,91,,,
Transcof,10.3,55,366,215,108,180,,
Sonsing,16.88,60,399,,41,,,
Lotstring,15.16,63,64,,,124,,
Otcom,14.43,80,110,,48,,,
Greenlam,11.5,13,1535,17,,,,214
Konklab,15.39,36,2600,,,46,,
Andalax,7.09,14,1481,41,,,,
Overhold,0.79,61,243,190,,157,,
Flexidy,4.72,138,3.28,,74,,,214
Redhold,2.21,93,52,,48,,,
Veribet,5.23,18,3284,,,,,
Kanlam,19.4,145,37.84,223,,,6,
Latlux,18.24,108,16.5,188,,,,
Gembucket,10.19,114,11.08,,18,,,
Matsoft,14.44,158,10.31,197,,,,
Span,8.43,143,33.69,,,,,
Holdlamis,8.6,31,426,240,,,139,
Lotstring,15.1,55,269,194,,,,
Otcom,11.29,51,87,,,,90,
Zontrax,11.36,17,1188,83,,,,
Stronghold,4.24,113,33.36,,,,,
Temp,10.7,162,17.35,,,,,
Toughjoyfax,3.28,159,2.12,52,,,200,
Solarbreeze,14.0,50,147,139,145,,30,
Gembucket,13.91,107,32.58,73,,,157,
Domainer,18.33,155,21.76,36,189,31,,
Viva,15.72,78,253,,,,,
Bytecard,17.21,42,879,102,,,,
Voltsillam,4.42,9,503,83,,137,,
Alphazap,3.5,44,506,151,,155,,
Veribet,4.09,169,23.52,,186,,222,
Bytecard,11.98,110,32.97,,,,,
Konklab,9.9,149,25.08,,,,,214
Biodex,6.94,47,3996,4,,,,
Ventosanzap,4.48,132,16.72,78,,152,,
Regrant,12.34,34,3243,107,,,,
Latlux,4.74,17,3576,,,,,
Opela,0.99,126,24.52,61,,,,
Lotlux,16.28,14,2690,,61,176,,
Y-find,10.99,142,2.83,,,,,
Zathin,13.02,163,22.23,,150,126,,
Prodder,10.38,144,26.41,,,,,
Solarbreeze,15.2,105,36.64,,132,,,214
Flexidy,9.72,108,38.78,,40,209,,214
Bamity,18.1,123,37.24,6,,,,
Tampflex,16.95,72,195,,,,,
Aerified,13.28,95,299,49,,,,
Konklux,13.51,2,537,90,,,,
Konklab,4.66,27,553,115,,,,
Tempsoft,7.0,39,2434,109,32,,,
Regrant,3.07,17,3525,208,,161,,
Opela,10.49,152,17.26,50,85,,,
Zaam-Dox,9.8,65,3,89,,77,,214
Mat Lam Tam,10.86,29,916,,,,,
Sonsing,1.28,41,1107,73,,,,
Domainer,12.6,37,2543,,,250,,
Duobam,17.86,14,1667,,170,,23,
Bitwolf,13.87,11,3864,159,,45,,
Overhold,0.59,105,31.65,,,,170,
Alphazap,11.88,2,3587,,,,,
Tres-Zap,19.76,85,150,,102,,239,
Tempsoft,16.61,15,3040,,175,,,
Cookley,1.66,59,69,,,,,
Stringtough,12.38,2,686,240,,,,
Tresom,5.1,40,2057,140,,,,214
Span,1.38,18,1111,147,123,,97,
Konklux,10.15,88,46,242,,191,,
Temp,8.97,129,39.27,182,,215,,
It,15.31,157,18.77,109,,172,,
Span,17.94,92,181,,,,,
Zathin,5.86,83,261,,,,,
Stim,9.42,30,3219,,9,244,59,214
Overhold,8.72,73,348,,,149,,
Matsoft,18.82,30,1236,198,,,,
Keylex,3.2,75,127,219,,,205,
Job,10.96,67,219,164,,,49,
Flexidy,14.26,149,18.6,240,,,,
Tresom,0.41,18,785,184,121,,,
Holdlamis,0.45,155,17.55,138,,,,
Temp,12.31,19,1366,33,,,122,
Wrapsafe,11.21,150,13.35,156,103,,,214
Hatity,0.54,33,3656,,,,,
Rank,1.4,140,11.53,141,,,,
It,18.63,28,3553,83,,,,
Bitwolf,6.4,47,3883,,,,91,
Temp,5.23,24,834,225,68,,,
Bigtax,6.11,163,31.06,,228,185,,214
Wrapsafe,14.12,52,196,54,149,,139,
Trippledex,4.15,101,20.38,,,132,,
Voyatouch,2.43,46,1085,,,,,
Holdlamis,15.9,138,9.99,,70,47,,
Tin,6.73,135,21.77,107,,228,,
Rank,19.89,19,3894,198,,,,
Veribet,6.17,42,2711,61,,1,,
Kanlam,12.05,103,32.77,,,205,,214
Sonsing,10.8,146,21.75,57,207,,,
Greenlam,5.46,3,1224,158,,,,
Prodder,13.47,132,15.46,37,,,57,
Quo Lux,16.75,84,153,121,,,,
Andalax,15.33,16,931,,17,,,
Quo Lux,4.22,101,0.78,,188,,,
Matsoft,5.04,127,12.96,247,,65,,
Namfix,0.62,94,388,34,,235,,
Subin,7.53,16,1737,,46,66,55,
Wrapsafe,17.14,137,18.71,150,94,,,
Cardguard,15.19,105,6.72,12,,,171,
Trippledex,16.24,113,3.13,,,218,110,
Alphazap,11.28,28,1924,99,,,,
Lotlux,6.8,122,21.25,,,,,
Solarbreeze,2.49,136,20.2,210,135,,,
Matsoft,1.85,36,1795,,,,,
Cardguard,1.48,113,10.57,135,154,,,
Voltsillam,7.11,136,2.87,,,,,
Otcom,1.08,23,1902,,,145,,
Ronstring,9.75,145,8.24,199,,,,
Latlux,3.72,123,21.63,130,212,200,,
Zoolab,10.63,164,8.05,88,,243,,
Konklab,1.84,80,1,,,,,
Overhold,11.92,49,2815,155,,62,,
Alpha,1.9,120,37.86,,32,,,
Redhold,18.03,24,607,78,234,26,,
Keylex,3.74,163,9.24,,,127,,
Otcom,9.62,140,19.9,,,,116,
Treeflex,12.54,112,17.42,80,85,150,,214
Bamity,19.0,41,2968,161,19,,,
Alphazap,14.63,139,14.44,243,,,,
Flexidy,6.53,107,30.43,,,,,
Tresom,7.02,70,263,137,53,219,240,
Flexidy,2.39,115,29.06,123,128,,,
Rank,1.37,68,215,51,,,,
Wrapsafe,8.02,57,315,89,,,,
Lotlux,12.99,125,31.24,,,,,
Duobam,3.57,76,336,,,,,
Bitwolf,11.33,4,1731,76,,,172,
Alpha,18.09,7,1255,,196,,,
Toughjoyfax,9.26,166,26.82,9,6,,,
Greenlam,17.18,55,63,139,173,,,
Fintone,11.35,87,287,165,241,,,
Ventosanzap,3.89,10,3536,,,170,,
Keylex,16.92,120,1.17,243,104,85,,
Zontrax,15.61,77,205,242,,,90,
Fixflex,1.47,35,3298,178,229,,,
Lotlux,6.8,88,7,,26,,,
Sonair,11.32,65,181,32,125,,,
Job,12.5,66,316,,,192,,
Greenlam,2.71,61,380,211,201,218,,214
Gembucket,16.16,24,3463,,223,11,,
Tempsoft,6.24,44,781,,205,,,214
Otcom,13.87,152,7.0,,179,,,
Vagram,15.7,10,2275,,,158,,
Matsoft,11.97,159,2.43,,91,156,,
Tin,17.04,164,18.72,117,,,171,
Asoka,7.42,153,33.07,,,,232,
Lotlux,8.89,11,1716,,,,,
Cardify,8.48,113,4.15,100,,,6,
Bytecard,0.41,156,13.51,26,,,,
Bytecard,17.22,66,32,33,96,,,
Hatity,8.91,84,273,33,143,,127,214
Zathin,1.02,64,219,,90,69,,
Cardify,3.67,15,3428,14,,,,
Stim,16.27,143,1.03,140,165,,,214
Hatity,4.94,39,3233,,,,77,214
Trippledex,6.47,128,6.29,167,249,,139,
Namfix,0.37,58,77,,,,,
Rank,5.87,161,22.2,142,16,2,,
Stringtough,5.82,41,1459,,,,,
Vagram,9.17,148,12.58,186,,,,
Tempsoft,1.86,130,3.74,136,,,,
Tempsoft,3.07,1,2200,216,,,,
Andalax,8.47,76,298,233,106,,52,
Fix San,19.22,142,7.18,249,82,,,214
Mat Lam Tam,12.06,76,150,199,,,,
Andalax,18.05,77,33,,102,13,,214
Quo Lux,0.64,163,5.9,203,,,,
Flowdesk,3.31,68,338,193,49,,87,
Kanlam,3.73,165,11.53,,,69,,214
Vagram,5.01,87,265,,79,,31,
Fix San,17.81,154,27.0,175,79,47,,
Cardify,2.86,126,21.63,,,,247,
Regrant,17.45,3,1274,,46,,87,
Duobam,12.51,163,17.89,,,116,,
Konklux,13.8,102,15.53,191,,,,
Lotstring,0.25,154,10.11,14,,,,
Hatity,13.25,92,57,,,227,,214
Bigtax,7.64,65,193,,,181,73,
Lotlux,16.48,95,161,15,63,,,
Alphazap,14.97,19,2062,,162,,,
Toughjoyfax,8.55,28,2372,93,,119,,214
Flexidy,9.73,151,8.33,125,,,,214
Fix San,15.89,11,1261,128,77,,,
Vagram,3.28,46,1962,,148,,,
Viva,6.12,159,37.53,179,,,,
Fixflex,1.68,28,1923,,,161,,
Home Ing,1.95,128,36.58,144,,,,
Home Ing,5.87,73,255,,,,,
Veribet,7.57,78,181,250,35,233,,
Aerified,0.34,116,34.24,,87,,,
Stim,2.0,16,3279,165,,232,,
Toughjoyfax,7.28,4,1085,17,,186,,
Zathin,15.17,81,19,78,,,,
Tampflex,10.32,96,383,,,128,,
Zaam-Dox,13.99,146,30.05,119,,,,214
Keylex,9.52,24,1880,118,,,,
Vagram,10.79,36,2392,227,133,15,,
Home Ing,18.1,168,37.9,16,192,,,
Cardguard,16.5,23,3292,88,,178,,
Flexidy,6.73,15,491,,,,,
Sonair,13.36,119,12.19,82,,,,214
Zaam-Dox,10.63,110,1.49,179,,,,
Lotstring,3.93,162,9.47,196,,,179,214
Tampflex,6.12,28,3566,,,117,151,
Flexidy,18.25,51,236,,,,,
Ventosanzap,19.99,45,3665,98,134,,,
Bitchip,11.56,145,7.22,207,240,201,96,
Bitwolf,16.29,131,14.3,,,,,
Tin,2.0,139,3.23,,128,,,
Hatity,18.86,6,1370,,,156,,
Gembucket,15.54,31,3762,,,,226,
Stim,3.51,29,1922,208,,,,
Bitchip,1.08,129,25.19,,39,,,
Holdlamis,5.01,33,822,,,,,
Stringtough,15.53,132,2.56,93,221,,107,
Lotstring,1.69,163,28.56,,36,,,
Home Ing,7.75,102,8.47,49,,,138,
Alpha,3.75,69,107,182,,,146,
Zoolab,0.51,46,1342,,95,,,
Tempsoft,11.15,25,2941,64,,,199,
Trippledex,7.55,73,282,5,,156,,
Keylex,8.84,157,5.92,,94,177,,
Andalax,8.55,151,2.52,145,,224,,
Sonsing,11.76,47,3531,,,181,,
Y-Solowarm,9.48,85,378,79,,,,
Pannier,8.7,87,170,248,,,,
Quo Lux,14.59,23,2171,,85,153,161,
Tresom,17.6,54,180,148,155,,,
Bitchip,10.28,110,3.49,,,,,
Cardify,11.75,149,9.92,,,135,2,
Stringtough,1.36,121,14.81,160,,189,,
Zoolab,11.91,60,393,,,,124,
Bitwolf,14.84,49,1824,,,33,,
Namfix,6.88,120,3.67,107,,,108,214
Y-Solowarm,13.37,83,384,171,,,,
Overhold,4.81,160,21.28,,,,,
Quo Lux,1.96,79,335,80,,,,
Stronghold,15.32,105,0.84,191,,21,96,
Ventosanzap,9.4,14,2217,,235,,,
Span,18.47,8,1122,,,,,214
Tin,12.98,148,0.95,,,89,110,
Gembucket,9.83,139,29.42,32,183,133,,
Tresom,10.03,132,15.46,,84,,,
Matsoft,3.71,17,799,,,74,,
Overhold,12.91,76,73,233,,115,,
Subin,8.8,63,21,,41,30,,
Kanlam,3.97,28,1009,197,,,,
Kanlam,11.45,31,1036,,,,,
Flowdesk,14.2,51,337,,53,,,
Toughjoyfax,1.76,129,11.06,,,107,,
Fixflex,12.97,135,33.87,,82,,222,
Home Ing,12.55,58,324,230,183,,,
Y-Solowarm,6.12,112,26.86,215,203,,,
Latlux,7.34,98,3,,,,,
Konklux,12.89,150,25.63,188,,,103,
Voyatouch,12.98,135,27.53,,,234,,
Bigtax,14.0,114,10.86,,,,,
Redhold,4.03,102,39.97,116,179,,,214
Alphazap,7.78,119,10.08,,,153,,
Rank,7.09,53,368,,,78,,
Toughjoyfax,15.86,44,3082,,,,,
Sonsing,18.77,23,3008,,171,,,
Hatity,14.56,9,3090,138,,,,
Fintone,4.29,99,93,160,193,,,
Zathin,10.27,141,1.97,,102,,201,
Bytecard,4.42,71,376,,181,,227,
Tresom,8.69,122,28.99,81,,244,,
Zaam-Dox,17.56,29,1551,230,69,,,
Zontrax,9.82,148,23.02,,,,223,
Toughjoyfax,18.52,2,3467,,,,,
Kanlam,16.18,69,63,,156,,,
Fintone,0.41,14,3908,,,,,
Matsoft,18.67,122,14.57,209,,,,
Otcom,11.16,101,12.9,,,,,
Ronstring,10.08,160,34.07,,77,,180,
Voltsillam,8.39,12,2649,,174,,,
Trippledex,15.93,96,79,,,143,,
Lotlux,4.62,112,9.38,157,,,,
Sub-Ex,16.65,142,18.13,122,,201,,
Keylex,9.25,83,396,,204,,,
Biodex,10.02,142,13.09,,,174,,
Bamity,16.99,95,63,,,,,214
Daltfresh,16.36,60,225,,,,,
Zamit,8.26,54,195,,,,41,
Fix San,1.03,44,2984,196,109,,,
Matsoft,2.65,37,2349,199,,,11,
Zontrax,2.67,34,879,137,216,,,214
Zathin,14.24,83,7,128,79,,190,
Alphazap,2.65,158,8.61,,38,,,
Fix San,13.72,21,1325,196,,,,
Wrapsafe,11.46,34,1312,,,199,,
Zamit,14.44,48,1574,213,68,66,,
Stronghold,10.44,147,6.38,172,,,237,
Latlux,1.13,121,27.75,213,128,,,
Y-Solowarm,12.44,3,1134,216,,,,
Prodder,19.01,84,262,,,29,,
Tempsoft,10.02,69,83,39,,103,,
Voltsillam,1.09,69,159,222,,,,
Opela,2.65,133,11.29,,,111,,
Mat Lam Tam,18.02,43,1732,202,,,183,
Bitchip,19.21,94,364,,75,,,
Vagram,9.34,127,16.31,115,225,,246,
Flowdesk,12.02,38,1877,215,,,,
Bitwolf,7.2,28,2962,,,,78,
Zoolab,7.05,69,319,218,157,,,
Viva,10.3,57,381,,7,,,
Temp,15.87,139,24.23,3,16,243,,
Stronghold,4.73,135,4.3,166,149,231,8,
Andalax,13.09,128,1.28,149,,,,
Transcof,15.95,138,33.55,,,,,
Daltfresh,18.26,44,651,239,,,,214
Zoolab,13.88,24,2728,226,,,152,
Span,5.66,31,2934,,135,,,
Treeflex,7.66,42,2407,,,,,
Home Ing,9.03,46,1141,,,,,
Keylex,6.39,46,1359,111,,,,
Holdlamis,17.26,123,11.14,117,64,,,
Rank,12.8,1,3127,,33,,,
Hatity,1.44,27,3872,,,,170,
Opela,7.35,52,10,34,,,,
Bitchip,16.25,60,232,,152,,,214
Duobam,1.0,157,37.3,81,239,,,
Konklux,13.24,150,35.41,,248,59,90,
Zathin,8.48,55,335,123,,,57,
Alpha,10.06,131,7.89,247,,,,
Cookley,6.28,51,147,171,,53,114,
Cardguard,15.28,116,12.46,219,142,,,
Biodex,2.81,66,7,68,,,,
Lotlux,4.28,62,14,,,102,,
Stim,14.98,57,368,,94,70,,
Bytecard,16.73,81,61,108,239,206,,
Holdlamis,2.1,122,8.71,165,,,49,
Daltfresh,2.96,3,1779,,,,62,
Job,8.53,130,8.49,134,43,,182,
Tampflex,7.98,34,837,104,,,,
Stronghold,14.24,10,638,146,,,186,
Bitchip,11.55,124,8.57,127,,,,
Veribet,15.55,134,18.65,,85,,,
Mat Lam Tam,8.45,113,10.89,,,67,,
Domainer,19.01,50,145,,,185,,214
Overhold,15.11,20,3338,,,,41,214
Lotstring,2.07,8,1243,19,,,167,
Bytecard,17.71,77,191,181,100,,29,
Bamity,16.34,15,1775,,,,175,214
Prodder,14.05,107,26.33,221,236,,94,
It,17.32,90,142,,,219,,214
Quo Lux,1.69,94,208,,,,,
Ventosanzap,11.18,40,3151,14,144,42,,
Home Ing,11.64,109,38.13,,,10,163,
Zathin,9.43,156,5.7,,,234,,
Stronghold,12.65,102,26.36,136,,208,,
Solarbreeze,6.16,98,205,,91,,,
Regrant,11.41,33,745,163,153,,,
Fintone,13.88,91,348,68,149,,206,
Sonair,6.73,123,12.62,65,,78,,
Tres-Zap,3.58,37,3956,,,,11,
Tempsoft,7.54,28,3716,,,160,,
Fixflex,5.77,91,149,,,,188,
Asoka,11.79,18,2729,71,,122,182,
Alphazap,5.36,10,1053,205,,,,
Sonair,14.03,136,14.47,117,,,,
Alpha,15.88,168,10.54,38,174,,,
Bitwolf,7.43,23,1326,,160,15,,
Overhold,19.49,114,37.64,,,,,
Tresom,4.85,25,3441,,244,,,
Hatity,11.93,84,151,,,,,
