starting_year,retirement_year,airlineID,rent_airlineID
1985,2003,5160,
2016,2043,6741,
1955,1991,14653,
1987,2037,4158,
2019,2051,1689,
2018,2059,6977,
1988,2014,20062,
1961,1999,12961,
1986,2000,12939,5352
1969,2009,18860,
1985,2001,11552,
1964,1984,6926,
1953,1969,13991,
1989,2032,6157,
1999,2035,6335,
2000,2024,9535,
1959,1962,8666,
1955,1973,13388,
1982,2008,3843,
1997,2027,10785,
1981,1999,7462,
2009,2025,15003,
2007,2034,12398,
1978,2006,18906,
1966,1968,8958,
1957,1990,11791,
1963,1986,9190,
2008,2016,3135,
2003,2048,13854,
1964,1979,19385,
1970,2001,7904,
1996,2045,4697,
1973,2021,5308,
1960,1969,17540,
1996,1998,17353,
1952,1964,21226,
2008,2049,5494,
2014,2055,13932,
2020,2022,2341,
2010,2055,6919,
2012,2015,2581,
2008,2036,11845,
2008,2030,9473,
1996,2034,2501,
1986,2004,1957,
1967,1987,18604,
1991,1999,8378,
1956,1975,21077,
1964,1987,15070,
2000,2049,1358,2009
1981,1983,4021,
1957,2006,429,3320
2006,2041,16396,
2017,2035,4200,
1990,2007,5093,
1987,2015,2835,
2016,2062,923,
1991,2016,20940,
1976,2022,6267,1797
1964,1983,15860,
1957,1977,9862,
1989,1990,10784,
1994,1997,9910,
1953,1996,20952,2822
1982,1984,15772,
1973,2018,11012,
1987,2016,6502,
1975,1992,11651,
1962,1968,6719,
2019,2032,8913,
1986,2013,14008,
2005,2011,20175,
2002,2008,20,
1955,1958,10319,
1972,2011,405,
1952,1954,19322,
1998,2008,10125,
1997,2024,14768,
2002,2034,2536,24
2021,2037,2950,
1958,2007,8147,
2015,2037,15322,
1982,1983,15094,
2006,2054,2491,
1965,2005,14096,
1987,2016,12360,3090
2007,2053,17775,
2003,2032,11146,
2009,2020,14428,
1974,2002,7966,
2008,2019,8931,
2019,2066,4848,5209
1954,1999,14138,
1982,1992,2428,
2020,2058,1640,
2009,2017,11969,2009
1971,2012,10668,3090
2014,2029,7507,
1980,2024,4385,
2015,2022,21506,
2000,2025,174,
1992,2029,10776,
2002,2047,14736,
2014,2033,1573,
1987,2036,6854,
2019,2057,18004,
1996,2031,3601,4296
2008,2026,15005,
1959,1986,2402,
1959,2004,14320,
2006,2038,4382,
1951,1966,12123,90
1999,2033,10987,
2017,2053,7188,
1991,2029,16990,
2002,2030,8573,
1950,1968,14488,
2013,2052,3862,
1992,2034,3421,
2004,2047,16456,
1953,1976,11474,
1979,2009,15097,
1953,1976,19904,
1984,2018,2755,
1970,2020,9527,
2000,2049,18346,
1998,2020,8928,
1990,1994,16032,2009
2000,2040,10996,
2020,2049,5468,
1984,1992,4613,
1989,1990,19387,
1985,2007,14389,
1994,2011,2420,
1965,1998,20026,
1997,2015,9992,
1966,2010,17930,
2004,2052,3539,
1999,2040,17819,
1984,2002,6240,
1996,2022,6025,
1974,2022,494,
2018,2024,6852,
1960,1999,2467,
1958,1980,18155,2183
1993,2042,15909,
1982,2026,7445,
1996,2039,11912,
1974,1975,21654,
2018,2022,8350,
1988,1992,3833,
2021,2064,14776,
2017,2032,1784,
1959,1972,8111,
2000,2041,3988,
2016,2064,21748,3320
1986,1994,19968,
2016,2051,10598,
2008,2039,12419,
1965,1993,7439,
1961,1984,2362,
1959,1997,3520,24
1982,2016,12948,
1954,1987,2376,
1968,1987,19119,
1965,1986,6093,
1952,1975,4825,
1955,1971,5740,
1999,2022,8285,
1964,2007,21535,
2014,2061,12298,
1976,1977,17949,
1979,1983,16253,
1950,1954,4545,
1979,2020,20730,
1967,1985,9343,
1958,1970,7520,
1966,2009,17486,
1972,2005,20307,3090
1972,1993,17766,
2018,2040,2546,
1981,2005,8583,
1961,1966,19655,1797
1954,1955,4553,
2020,2067,14881,
1956,1960,226,
1992,2031,12697,
1989,2026,10277,
2021,2057,16746,
2016,2044,17635,
1976,2009,2027,
1993,2032,18348,
1961,2003,12229,
1962,1983,16341,
1988,2018,1027,
1961,1972,16969,
1988,1990,10243,
1971,1991,12309,2822
1962,1999,8147,
1950,1994,15557,
1992,2018,11114,
1952,1993,10660,
2021,2053,4735,
1955,2003,1518,
2005,2024,736,
2000,2045,19702,
1975,1989,18332,
1966,1968,3765,
1983,1984,4667,
1956,1994,439,
1967,2006,12128,
1968,2005,3832,
1988,1990,14124,
1984,2032,12228,
1995,2027,16861,
2013,2019,12780,
1966,1985,6887,
2012,2045,11435,
1987,2016,3109,
2001,2042,8992,
1952,1995,16124,
2018,2048,11444,
1958,2000,2386,
2011,2058,21503,
1974,1980,19077,
2010,2011,20342,
1985,2006,20322,
1955,1998,12825,5209
1965,2001,3726,
1973,2016,9614,
1971,1981,20433,
1953,2003,7678,
2014,2053,2530,
1954,1970,3413,5209
1984,2034,3424,
1990,2028,18275,
1967,1994,14995,
1999,2023,17985,
1964,1976,13145,
2011,2014,10334,24
1958,1967,13631,
1964,1987,19677,
1986,1989,437,
1968,1983,16627,
1980,2024,12850,
1993,2043,19280,
2011,2060,15484,
1988,2013,10778,
1957,2000,20476,
1990,1992,4133,
1982,2028,1505,
2013,2051,5385,
2006,2012,7397,
1980,2004,19800,
1956,2000,16,
1989,2026,326,
1994,2033,15396,
1989,2037,15812,
1978,2004,14961,
1987,2020,21126,
2003,2008,5412,
1987,2016,15394,5209
1974,1978,3796,
2002,2016,19762,
1979,2007,20842,
2003,2042,5938,
2015,2053,443,
2010,2060,7984,24
1978,1985,10399,
1977,2022,17360,
1987,2026,9861,
2016,2035,1195,
1961,1988,18633,
1961,1977,19415,
1981,2004,3011,
1971,1988,16684,
1982,2021,922,
1984,2005,11203,
2020,2041,3586,4296
2008,2010,15728,
1985,2017,21763,
1961,1983,21338,
1967,1998,10249,
1977,1984,1444,
2010,2060,16087,
2017,2037,16590,
1963,1967,625,
2019,2026,15693,
1997,2036,10846,
1981,2006,2374,
1990,2025,15419,2009
1988,2025,14174,
2017,2038,2274,
2016,2053,11045,
1950,1994,10,
1977,2005,8116,
1954,1981,7977,
1984,2029,16507,
1984,2029,19729,
1985,2016,12330,
1982,1990,12135,
1954,1990,7137,1355
1983,2028,182,
1974,2018,7713,
2011,2030,15771,
1954,1996,20956,
1950,1958,10763,
1983,2030,3959,
1958,2006,2010,24
1950,1996,12018,
1974,1995,11261,
1965,2003,2652,
1972,2012,2770,
1974,1985,7992,
2015,2027,6712,
1995,2014,14362,
2009,2015,15423,90
1971,1991,5298,
2013,2038,4955,
2004,2049,16865,
1963,2002,15590,
2018,2058,14820,
1953,1978,11017,
1989,2011,5468,
2001,2004,3598,
2017,2047,15380,
1962,1964,21509,
1970,2018,17579,
1987,1996,7188,
2005,2016,7443,
1998,2006,5956,
1972,2018,15485,
1977,1985,8713,
1996,2035,8308,
2021,2054,10039,
2012,2048,17982,90
1997,2026,3517,
2010,2024,15026,
1958,1995,5417,
1952,1958,16776,
1988,2003,16556,
1966,1975,1637,
2007,2041,16450,
1990,2023,10060,
2019,2065,12148,
2012,2052,20841,5352
2013,2016,8964,
2011,2028,9267,
2010,2054,9749,
1958,1988,19529,324
1954,2001,6491,
2001,2032,2620,
1955,1981,21223,
2010,2052,2454,
1964,2010,16706,
1983,2033,21273,
1960,1970,6736,
1965,2001,14673,
1989,2000,4994,324
1952,1983,21086,
1953,1979,4588,
2012,2054,787,
1951,1972,14843,
1976,2014,11693,
1972,2013,18052,1797
2008,2041,5011,
2009,2013,6110,
2015,2053,8711,2183
1956,1972,21336,
1997,2000,7405,1355
1998,2004,9335,
2019,2035,12418,
2014,2045,14248,
1957,2000,10406,
2013,2022,4234,
1954,1992,16355,
1976,2000,3406,
1955,1987,8671,
1973,2018,17865,
2015,2023,1699,
2013,2037,21671,
1951,1991,16161,
2020,2023,14113,
2004,2023,15944,
1980,2025,11850,
1984,2006,17642,
1977,1991,18646,
2017,2060,7489,
1968,1980,1345,
2019,2041,14809,
1951,1980,13262,
1980,2030,7589,
2004,2012,5395,
1956,1958,18717,
1983,2002,13520,
1970,1972,13415,1797
1968,1973,16727,
1951,1966,1828,
1964,1972,19439,
2005,2035,2386,
1967,1997,12568,
2014,2016,5855,
1990,2003,10940,
1997,1998,1324,
1988,2034,9402,
1961,1964,18915,3090
1974,1996,15093,
1972,2019,15546,
1968,1992,9365,
2005,2055,3410,
1955,1958,6978,
2007,2033,18972,
1970,2014,4704,
1965,1980,16204,
1966,1972,471,
1989,2005,15531,
2013,2019,424,
1981,1986,7178,
1958,1994,1565,
2010,2011,1501,
2008,2056,12850,
1967,1984,17635,
2021,2050,1225,
1982,1988,13394,
1962,2008,4174,
2005,2039,19095,
2000,2012,15705,
2000,2021,8624,90
1986,2015,14067,
1950,1955,2281,
1983,2023,10504,
1989,2027,1579,
1958,1993,7886,
1961,1965,18795,
2004,2012,990,
1955,1980,3764,
1985,2002,20077,
2014,2026,3120,
2000,2032,4173,
2017,2048,12578,
1986,2005,16184,
2005,2050,20726,
1996,2019,15581,
2019,2069,18633,
1979,2012,14237,
1967,2006,3312,90
1980,2012,1314,
1988,1989,2149,
1987,1996,12828,
1998,2015,10616,
1969,1977,5182,
2019,2034,9709,
1965,2005,3780,
2012,2039,12079,
1956,1957,8103,4296
1999,2044,3272,
2006,2012,9120,
2008,2033,2543,
1968,1996,18644,1355
2000,2010,17879,
2020,2028,5652,
1973,1994,2985,5352
1967,1970,6416,
1958,2005,5648,
2006,2035,12755,
1997,2018,6120,
2009,2047,7780,
2020,2039,5511,
1965,2006,5040,5352
1959,1996,16982,
1988,2034,8566,
1964,1969,8822,
1977,2008,2321,
2006,2023,16943,
2008,2032,4234,
1978,2021,14800,324
2008,2056,7155,
1985,1996,11755,
2010,2046,9545,
2001,2044,3638,
1967,1998,4515,
2010,2021,10100,
2011,2057,79,
2012,2059,13292,
1999,2045,17602,
1954,1985,1238,
1985,2034,2272,
1951,1958,552,
1963,1977,19529,
2003,2025,10317,
1971,1972,17404,
1959,1976,6909,
2013,2063,12717,
1954,1976,7989,
1964,2007,21280,
2005,2054,9657,2183
1992,2002,1386,
1985,1988,10587,
2006,2030,5605,
1984,2024,17610,
2019,2043,12047,
1988,2009,5947,
1984,2005,12020,
1956,1977,4102,
1960,1977,2529,2822
1985,2022,18946,
1954,1975,11691,
2017,2044,8813,
1957,2004,606,
1956,1982,17878,
2013,2062,20274,2009
1976,2013,18697,
1972,1981,3694,
1977,2018,14304,
1999,2016,17041,
1950,1986,8211,
1975,1987,13039,
1971,1974,4355,
1980,2014,2722,
1960,1964,5494,1797
1956,1966,12048,
1954,1956,11089,
1970,2020,10553,
1966,1969,20649,
2021,2027,1880,
1995,2015,20544,
2011,2013,7346,
1953,1991,7768,
1970,1980,11542,
1952,1954,21337,
2014,2022,20802,
2005,2031,20319,90
1958,1967,21506,
2001,2045,6288,
2013,2046,13739,
1989,2000,21219,
2010,2055,11994,1797
2007,2038,9023,324
2003,2022,19225,
1989,2012,16775,
1960,1967,19399,2183
1956,1976,2331,
2006,2012,7102,
1978,1985,7292,
1996,2026,12758,
2017,2058,13099,
2021,2036,11624,
2000,2021,3552,
2009,2022,16423,
2018,2043,19320,
1988,2032,5518,
1978,2021,16018,
2011,2037,11082,
1950,1975,9695,
1965,2005,964,
1966,1978,2956,
2017,2038,10868,
2016,2038,17843,
1988,1993,13302,
1969,2003,12511,
2011,2034,6643,
1956,1981,10941,
1961,1964,13945,
1965,1977,16015,
1961,2005,12100,
1975,1993,20425,
1987,2018,4743,
1952,2000,18374,
1976,1992,14777,
1975,2002,15747,
1958,1986,10425,
2013,2029,101,
1992,2029,21445,
2009,2044,21184,
1971,2001,8595,
1950,1970,12926,
1952,1962,6494,
2011,2032,20617,
2008,2015,5710,
1953,1968,21251,
1991,1999,16855,1797
1975,1997,17843,
1997,2004,9480,
1961,1967,9771,
1988,2008,20511,
1979,2023,17859,
1984,2015,589,
2008,2040,15425,
1969,1975,8818,
2012,2013,2677,
2015,2026,17761,
1993,2003,14741,
2012,2048,19611,
1978,1987,8581,
1969,1980,21344,
1984,2028,20104,
1983,2018,2016,
1958,1989,11717,
1965,1968,20410,
2018,2051,10515,
1977,2018,16589,90
1963,1966,21752,
1965,2009,12891,
2013,2031,11297,
1994,2006,15183,
1971,1985,10103,
1970,2003,17758,
1969,2017,9181,
1954,1993,991,1355
1953,1984,1433,
1968,2015,14967,
2009,2015,12593,
2013,2056,7932,
1971,1995,4049,
1962,1999,15597,
2007,2036,4892,
1987,2033,21788,
2010,2014,12943,
2019,2059,19198,
1984,2013,5105,
2014,2059,14209,4296
2014,2042,20177,5209
2011,2046,13050,
1950,1967,9726,
1954,1977,17203,
1950,1977,119,
1999,2015,859,
1985,2027,19933,1355
1950,1972,16067,
2014,2056,15557,
1956,1957,6804,
1990,2018,2430,
1981,1995,16522,
1958,2004,18034,
1973,2007,18569,
1966,2013,18718,
1988,2027,11830,
1982,1996,13828,
1985,1991,2278,
1988,2024,8504,
1966,2000,316,324
2001,2044,14342,324
1955,1995,5005,
2014,2038,2763,
1965,1998,2603,
2014,2033,15546,
1980,1996,15871,
1979,2002,13895,
1964,1973,19366,
1975,1990,13143,
1963,1991,7680,
2004,2038,8134,
2003,2005,437,3090
1978,1999,19858,
1962,1991,5665,2822
1989,1999,7961,
1976,2018,7685,
2013,2033,20407,
1978,2004,12800,
2019,2025,2475,
2016,2032,8005,
2004,2020,4118,
1950,1952,3173,
1975,1987,18721,
1972,2019,6599,
2020,2025,11550,2822
2000,2012,6146,
2014,2018,21179,
1967,1987,9299,
2007,2041,21748,2822
1987,2030,17338,2183
1980,2009,20700,
2019,2025,8613,
1956,1993,7639,
1998,2046,4935,
1999,2047,12407,
1972,2016,20767,
1954,1956,18393,
2016,2025,20052,
1980,1990,14892,
2012,2056,14691,
1996,1997,6468,
1998,2044,11724,
1957,1991,19268,
1996,2002,5960,2183
1988,2010,20193,
1981,1983,20054,
1956,1964,5799,
1967,1977,221,
1963,1964,12465,
1993,2010,13234,
1984,2025,12671,
1983,2020,7813,1797
2015,2017,8336,
1988,2034,12036,
1983,2021,5774,
1984,2027,9832,
1996,2031,8934,
1990,2009,20770,
1995,2003,1664,
2001,2048,6278,324
1972,2016,11430,
1972,2016,5911,
1984,2025,3277,
2016,2046,6612,
1971,1988,17621,
2014,2061,15145,
2009,2020,17566,
2002,2034,17419,
1963,1984,13912,
1959,1994,20238,
1954,1982,16231,2822
1992,2036,21027,1355
2007,2049,861,
2009,2026,17409,
2014,2023,10986,
1974,1984,3497,
1963,1983,18977,
1962,1988,6165,
1973,1996,10727,2822
2020,2025,16263,90
1955,1972,1150,
1994,2015,19986,
1975,2018,1418,
1968,1976,15946,
1975,2013,15182,
2014,2052,3933,
1957,1987,12934,
1985,2029,18427,
1965,2014,9527,
1963,1986,21657,
2008,2057,6623,
1968,1986,7748,
1999,2034,8162,
1978,2027,5708,
1956,1977,2112,
1978,1985,10147,
1962,1985,3987,
2011,2059,1035,
2020,2050,14801,5209
2017,2034,16481,
1987,2019,10066,
2018,2048,14005,
2005,2052,14527,
1950,1952,19726,
2015,2045,4649,
2000,2020,15863,
1971,1974,9184,
2018,2047,9224,
1951,1958,4419,
1952,1968,21119,
2012,2017,17788,
2014,2049,21322,
2012,2019,4330,
1990,2019,12131,
2013,2043,5646,
1993,2013,16503,
1994,2015,3553,
1979,1985,19864,324
2000,2039,8800,
1977,2001,2127,
2013,2051,19416,
1980,2011,6252,
1979,1998,8913,
1990,1997,15234,
1983,1998,17329,
1951,1959,5160,
1958,1996,4984,
1973,1999,16018,
1988,1990,5754,
2018,2035,4299,
1959,1961,14503,
1968,2014,5774,
1966,2004,9298,
1984,2023,151,3320
1999,2019,11267,
1976,2023,1442,
2020,2043,10650,
1961,1997,1770,
1957,2003,13880,
1956,1993,17472,
1953,1966,7301,
1954,2004,11750,
2009,2050,11338,
1969,2015,13757,
2014,2025,7161,
1975,1989,6658,
1999,2032,8271,
1963,2004,59,
1995,2029,333,
1975,2007,8811,
2005,2008,9354,
1984,2020,15225,
1969,1977,19071,
1962,1963,18125,
1972,2012,5748,
2016,2036,2334,
2017,2030,9599,
2007,2039,10097,
1962,1986,16799,
2008,2042,19336,5352
2017,2042,10917,
1986,2036,12774,
1959,1998,21408,
2009,2030,12686,5209
2005,2042,2960,
1987,2025,18495,
1988,2021,6095,
1961,1967,15700,
1983,2007,12460,
2009,2020,18954,
1982,2015,13588,
1978,1982,356,
1956,1967,7989,
2007,2042,21598,
1958,1971,5197,
1996,2011,16180,
1998,2042,7446,
1989,1991,16977,
1993,2007,178,
1954,1963,5451,
2001,2007,7260,
1962,1971,329,
2003,2032,8198,
2011,2061,17197,
2008,2050,6346,
1976,1986,21555,
2002,2014,6107,
2007,2018,12283,
2018,2060,3438,
1971,1996,209,
2003,2041,15856,
2006,2049,4890,
1993,2032,9024,
2007,2029,21474,
1951,1982,17880,
1998,2020,8390,
1954,1975,2702,
1950,1983,4779,
1970,1980,13875,
1979,1999,19072,
1980,2018,8989,
2008,2021,7836,
1981,1986,9118,
1981,1988,473,
2011,2038,16136,
1996,2037,7695,
2001,2005,15893,
2005,2028,14060,
1971,2014,12173,5352
2020,2043,10333,
2021,2064,17475,1797
2012,2028,667,
2009,2013,16609,
1988,2027,17869,
1989,1990,16125,
1977,2022,13028,
2021,2022,10740,
2019,2063,13520,
2006,2020,15361,24
2003,2050,7406,
2003,2047,9408,
1973,1994,9697,2009
1975,1987,18009,
1990,2021,1399,
2016,2040,11575,
1993,2034,20784,
1960,1969,18956,
1987,2020,1710,
2019,2063,997,
1990,2006,15127,
1971,1998,18586,
1993,2007,21426,
1997,2018,21548,1797
1953,1963,1873,
2014,2051,6743,
1990,2012,12235,
2002,2027,5401,
1986,2004,3895,
1975,1984,18652,
1970,2004,12866,
1955,1983,4768,
1997,2001,19334,
1957,1981,2722,
2006,2047,15170,
1995,2029,822,
1965,2010,3155,
2010,2054,7079,
1953,1960,7740,
1990,2007,21595,
2008,2042,5130,
1982,1995,8289,
2007,2031,6850,
2003,2013,4399,
2010,2019,632,
2005,2019,7029,
1963,1972,891,1355
1974,1981,10586,2822
2016,2020,12392,
1985,2012,1071,
1955,1979,12125,
1992,2018,10653,
1996,1997,16824,
2015,2056,1240,
1950,1992,630,2183
1997,2039,1184,
1972,1978,3623,
1968,1981,12648,
1952,1998,7053,
1972,1981,15040,
1984,2012,7788,
1976,1985,15277,
2012,2060,10608,2822
1985,1994,13009,
1971,2020,18525,
1976,1997,1214,
2013,2017,10523,
2008,2023,9100,
1964,1999,5274,
2008,2023,6035,90
1976,1977,8169,
1977,2016,9474,
1968,1981,4910,
1977,2014,6305,2009
1970,2000,15702,24
2004,2047,11557,
2000,2008,20911,
1989,1994,7607,
1957,2006,17596,
1954,1955,5684,
1979,1986,1322,
1952,1992,20229,
1971,2006,11939,
2010,2011,20160,
1967,1985,2594,
1980,1989,2401,
1983,2006,38,
1960,1982,18919,
1998,2041,16922,2183
2008,2056,15097,
1956,1964,9024,
1974,1992,16153,
1963,2006,8506,
2017,2064,5893,
1987,2019,17484,
1981,2023,3650,
1963,1964,21545,
2013,2014,6059,
1955,1987,20964,
2019,2062,17026,
1991,2029,2590,
1986,2010,13940,5352
1973,2002,11551,1355
1985,2033,15243,
1984,1997,13901,4296
1989,1992,8269,
1957,1974,10158,
1995,2014,16965,
2016,2031,20230,
1953,1983,16896,
2012,2021,15334,
1954,1973,14142,
1985,2003,6734,
1983,2007,12205,
1988,2033,7275,
2006,2029,2554,
1956,1984,12914,
2001,2031,16199,
2010,2039,4287,
1961,1984,4174,
2009,2031,971,
1955,1988,664,
2006,2036,6376,
1957,1989,11545,
1992,2018,2260,
1981,2028,1307,
2018,2058,2295,
1987,1991,5656,
1960,1982,16740,
2013,2050,20377,
1980,1986,6339,
1974,1978,19356,2009
1985,1989,2450,
2002,2035,6863,
1974,1998,15361,
1953,1958,10213,
2014,2035,7258,
2020,2059,12081,
1983,1993,16041,
2003,2046,6279,
1978,2011,19221,
2006,2042,4620,
1974,2016,16246,
2015,2042,21132,
1961,2008,6379,
2012,2035,21675,
1993,2034,189,
2001,2027,20977,
1998,2020,3847,
1963,1982,19125,
1965,2007,10438,
2018,2056,3278,
1967,1992,12525,
1974,2012,21038,4296
2014,2022,13876,
1970,1996,9618,
1958,1978,17345,
1983,2029,12965,
1996,2006,5587,
1957,1984,13211,
2005,2029,20140,
1993,2014,12468,
1995,2014,5581,
1952,1981,121,
2021,2040,14326,
2002,2038,2961,
2001,2010,11660,
2001,2025,1435,
2009,2020,13219,
1960,1987,20974,2822
1996,2013,3058,
2016,2036,21331,90
1996,2045,17210,
2016,2025,493,
1967,1977,8197,
1951,1964,7971,
1955,1981,19041,
2001,2048,1321,
1999,2028,11725,
1955,1977,1901,
2014,2021,21399,
1954,1967,15499,
1985,2014,9668,
2020,2033,945,
1995,2031,2807,
1960,1996,12115,
1990,2028,7692,
1976,2022,4947,
1958,1988,8304,
1981,2013,603,
1977,2012,2192,
1972,2008,4792,
1991,2005,673,
1998,2047,17773,
2015,2033,16272,
1973,1975,14713,
1976,1989,18758,
1966,2013,14090,
2019,2030,8410,24
1970,1978,18900,2822
2017,2026,4718,
1986,1988,6362,
1988,2015,4106,
1984,2025,661,
1984,2029,19166,
1962,2005,13379,
1978,2019,21188,
2014,2028,15297,
2016,2055,4999,
2001,2014,10310,
1962,1963,13005,
1974,2005,11975,
1984,2003,21393,
1968,1988,9625,
1955,2002,15461,
1995,2014,2408,
1987,1994,15157,2183
2006,2017,15953,
1966,2004,2966,
1986,2022,13011,
1951,1964,11274,
1987,1992,786,
1985,2023,19846,
2013,2050,18163,
2007,2043,19911,
1975,1981,15315,
1970,2013,2053,
1966,1983,15650,
2010,2035,1894,
1974,1984,15930,2183
1950,1956,10351,
1972,1975,938,
2002,2016,1786,
1978,1999,2176,
1959,1987,19304,
1998,2014,4065,2822
1979,1980,10298,
1950,1959,13441,
2003,2006,19731,
1953,1969,3215,
1981,2008,7777,
1984,1993,9862,
2016,2022,3641,
1992,2040,3367,
2020,2049,19832,
1959,1986,19613,
1950,1951,21019,
2003,2008,9929,
1989,1991,16894,324
2017,2026,12969,
1967,1976,12958,
1966,2000,11664,
1976,1988,9192,
1960,1984,9762,
1950,1983,7154,
1993,2033,16582,
1979,2013,20052,
1966,1985,1101,
1954,1960,4670,
1967,1988,20863,
1999,2042,17901,
1965,1981,7319,
2011,2045,11571,
2007,2020,3567,
1967,1971,10538,
1998,2018,364,
1986,2010,11029,
1995,2005,16558,
1986,2018,7572,
1968,1990,8074,
1994,2034,5968,24
1979,2015,11794,
1955,1979,20128,
1993,2031,12451,
1995,2018,3992,
2007,2034,4235,
2021,2063,7695,
1983,1999,15834,
2011,2025,10204,
1951,1963,21154,
1987,2011,7813,1797
1982,2030,10082,
1997,2000,8074,
1993,2034,17220,
2007,2026,21409,
2003,2048,7998,
2000,2027,13347,
1951,1989,15793,
1964,1982,10063,
1991,2028,20644,
1990,2005,8060,
1950,1979,20352,
1953,2002,20454,
1972,2010,13269,
1950,1962,16145,
1952,1997,21110,
1996,2038,8318,
1957,1974,8714,
2006,2038,5555,
1982,1995,1830,
1971,1996,16980,
1991,1997,13221,
2019,2025,6514,
1986,2006,17926,
2021,2071,14283,
1962,2001,14078,
2020,2057,4567,
1960,1990,6155,
1974,1978,8419,
1972,2009,3750,
2002,2051,14991,1355
2014,2027,14682,
1982,2011,17160,
1954,2004,21163,
1965,1968,8312,
1950,1956,5020,
2001,2029,3583,
2021,2043,1357,
1950,1994,19953,
1960,2002,16199,
1994,2023,20749,
2014,2034,21372,
2008,2024,11167,
2012,2028,20414,
1957,2004,16049,
2015,2049,581,
1978,1997,14137,
1956,1958,18353,
1956,1963,2180,
1983,2014,21251,
2019,2051,9893,
1968,1991,5944,
1994,2014,21471,
1984,1996,431,
1950,2000,16419,
1994,2009,16171,24
2000,2041,12047,
2019,2048,8259,
1973,2009,5751,
1978,1990,5643,
1973,2011,17001,4296
2007,2035,7887,
1987,1996,15211,
1994,2039,11228,
1989,1993,14103,
1993,2026,2897,
1973,2022,13932,
1971,1997,12825,
2015,2051,1251,
2012,2022,18691,
2010,2051,296,
1952,1957,18816,
2001,2011,17101,
2002,2050,896,
1974,1994,11936,
1975,1980,1651,
2008,2058,19757,
1961,1965,7706,
1956,1975,8384,
1952,1982,2707,
2009,2047,17251,
1953,1967,4387,
1992,2011,9062,
2015,2041,16577,
1964,1989,6293,
1966,2000,2405,
2010,2021,5068,
1955,1976,5614,
1995,2011,9277,
1985,2017,3387,
2004,2040,624,
1983,1998,19308,
2003,2019,13817,
2008,2041,15815,
1978,1985,19048,
2018,2044,9840,
2016,2052,6222,
1993,1994,4062,
1977,1987,2808,
1999,2001,7050,
1966,1967,1603,
2009,2018,10345,
1997,2003,15804,
1995,2045,4413,
1980,1994,19390,
1980,1993,20944,
1999,2042,7560,
1952,1972,5184,
1962,2008,17029,1355
1993,2041,1079,
1981,2026,5365,
1955,1958,9590,
2002,2044,16698,
2016,2022,19341,
2019,2059,7887,
1983,1992,21153,
1953,1965,17658,
1985,1999,21050,1797
1964,1970,3888,
1953,1994,20502,
2010,2036,20179,
2002,2050,16065,
1956,1998,17636,
2012,2057,8899,
2007,2043,19628,
1997,1998,3105,
2012,2046,4662,
1987,2024,20416,
1959,1995,10860,
1960,1982,6014,
1959,1963,14231,
1962,1975,4021,
2002,2013,14696,
2020,2060,6441,
1973,1991,15849,
1992,2009,12788,
1961,1962,18340,
1969,2008,7560,
1981,2023,18491,
1980,1990,15412,
2010,2026,1789,
1970,2020,21362,
1978,1998,8831,
2019,2048,21328,
2004,2053,7905,
1997,2024,21478,
2006,2045,17272,
1983,2018,2497,24
1988,2009,1860,
1976,2015,16259,
1963,1986,898,
1974,1975,10694,
1963,2008,13967,
1969,1986,19408,
1983,2021,6457,
1996,2027,4641,
1996,2024,7775,
1984,2019,3586,
1977,2023,6555,
1978,2015,12878,1797
1960,1981,9796,5352
1976,1989,8983,
1986,1992,18390,
2007,2013,900,
2000,2024,20218,4296
1968,2010,4763,
1962,1988,2296,
1999,2030,4655,
