date,gate,departure_hour,statusID
2009-04-01,J3,6:46,1
1998-04-15,U5,19:29,1
2004-09-02,N8,14:19,1
1992-03-01,Z6,4:34,4
2006-07-19,J8,11:44,1
2013-07-31,B1,13:32,2
2001-09-11,O5,20:33,6
2017-05-01,R9,12:18,1
1992-07-05,D6,10:03,1
2010-05-11,N0,11:52,1
2001-01-21,T0,3:32,6
1991-02-21,R3,11:21,1
2009-06-22,H8,7:11,5
2004-12-05,Q2,8:55,1
2003-12-04,S9,8:11,1
1999-11-28,D0,17:54,5
2008-07-27,K2,19:56,13
2018-12-11,H2,8:22,2
1996-01-27,W6,10:30,1
2017-11-30,O8,8:52,1
2007-01-09,I0,7:38,1
2013-11-04,T8,22:21,1
2002-01-07,K0,16:51,1
2019-09-19,S8,1:52,1
2019-12-12,B1,8:29,1
2001-03-25,C0,4:42,1
2012-01-07,C0,19:29,1
2019-04-18,W4,14:03,10
2016-08-03,W4,15:12,1
2012-03-12,O2,13:10,1
2011-04-04,Q7,13:10,9
2013-08-19,Q0,20:10,1
2009-03-20,P0,20:39,1
2018-05-24,V0,16:19,1
1999-08-20,J7,3:22,1
2017-08-04,V9,22:53,3
2013-03-14,K9,20:18,1
2004-07-23,Q3,11:38,1
2004-09-25,S4,12:37,1
2001-08-05,S3,23:17,1
1990-06-05,W5,16:28,8
2013-07-02,W2,19:32,1
2010-07-25,B2,16:03,3
2018-06-09,G6,3:51,1
2010-05-09,S5,8:31,7
1993-10-01,J5,2:10,7
1995-07-27,C6,0:41,1
2003-07-27,N1,9:11,1
1993-08-31,W8,16:36,5
1991-12-14,G1,12:21,1
2003-10-20,A4,18:51,6
2011-11-26,E6,6:55,2
1998-09-12,M3,14:48,1
2008-07-23,A9,22:03,12
2016-05-31,B9,4:40,6
1993-08-15,D0,13:10,4
2011-03-04,G1,22:36,2
2015-05-09,L3,23:37,1
1998-12-22,C6,9:42,1
2019-03-01,L9,18:27,6
2009-08-07,K3,23:15,1
2005-12-02,N3,23:07,1
2018-06-20,U5,6:54,1
1992-09-30,L0,14:47,6
2002-10-31,T6,11:03,1
2006-01-10,S5,15:24,1
2002-04-15,Y0,9:29,1
2001-09-27,T6,23:54,3
2004-01-22,W7,7:11,3
2013-03-06,K6,6:02,1
2015-01-21,F7,6:10,1
2019-10-18,H5,20:17,1
2006-12-03,U3,8:17,6
2008-05-13,U0,21:20,1
2017-05-01,O6,15:14,1
1991-06-27,M4,19:11,3
2019-10-14,I3,9:24,1
2004-12-23,N2,10:56,5
2008-07-31,R8,21:57,1
1996-05-03,R4,23:11,1
2009-10-18,D7,21:09,6
2010-10-01,X4,16:10,2
1992-08-03,K7,19:33,1
2009-10-25,P0,15:58,1
2008-07-26,I3,2:26,1
2000-12-06,J6,23:30,1
2000-08-22,K9,9:59,1
1992-09-13,Z3,6:14,1
2015-06-11,L2,23:41,2
2018-12-03,G7,21:13,11
1993-06-18,G1,3:01,1
2016-02-18,F3,9:38,1
2015-12-21,G0,9:43,11
2012-05-04,H5,17:59,1
2013-08-02,X3,5:14,15
1996-11-28,O0,16:18,1
1998-12-16,C3,10:37,1
2015-09-27,U5,19:20,1
1990-07-31,H9,11:39,2
2018-12-24,A1,22:47,1
2008-03-25,B8,18:24,1
2001-02-23,E1,10:36,1
2013-05-28,B3,15:12,1
2017-08-29,E8,0:54,5
2011-05-26,X7,12:37,2
2010-04-17,N6,15:56,1
1997-10-17,R2,11:11,1
1990-08-22,H4,9:38,1
1991-10-02,L9,21:28,1
1992-12-27,R7,7:03,3
1998-01-01,A1,7:21,4
2009-12-10,Q0,0:11,1
2014-01-30,G6,18:05,1
2008-02-10,P3,4:09,1
2016-06-22,E0,2:29,1
2019-07-11,Z8,13:31,5
1991-03-24,F3,7:19,1
2003-11-03,V7,8:51,2
1997-07-08,A5,21:02,2
2010-10-16,T9,21:57,3
2005-01-20,K8,15:36,6
2001-12-03,D7,7:24,12
2013-05-11,N8,1:02,7
1993-05-19,S9,11:23,1
1995-03-12,F0,17:45,3
2017-05-30,T2,11:03,1
1990-07-30,I6,20:26,1
1992-06-23,Z0,0:13,8
1999-05-19,Z6,15:25,11
2004-09-24,V4,14:46,1
2011-12-26,D6,23:00,1
1992-10-27,T0,0:19,2
2002-07-28,M5,11:04,3
2013-06-19,I5,9:53,2
2007-12-31,X4,4:31,2
1994-01-31,C6,12:46,1
1992-09-14,T5,20:44,5
2005-02-04,X3,22:53,1
1997-11-03,N8,22:16,1
2006-08-12,T7,3:04,1
2019-09-04,D2,7:38,3
1994-11-05,P7,6:47,1
2012-08-02,K3,16:03,2
1996-10-20,F9,15:44,4
2012-06-25,Q2,21:41,3
1991-02-24,I2,18:54,1
1994-10-30,Z7,22:33,7
2013-03-31,Q4,19:23,3
2014-04-21,U7,19:44,1
1997-03-14,Y3,21:14,1
1997-12-04,F5,13:00,1
2013-05-08,W5,15:59,9
1997-03-28,L9,18:34,1
1990-07-01,A1,0:11,3
1997-05-04,Q9,9:47,3
1995-03-14,L7,0:32,2
1996-10-05,T5,15:32,1
1999-07-20,Q6,15:14,6
1996-03-01,K3,1:47,1
1998-11-19,X9,9:18,1
2001-07-28,Y5,21:31,3
1993-01-10,L5,8:50,10
2005-11-24,M1,19:11,1
1995-08-05,A5,23:17,1
1993-06-01,A1,15:43,1
1991-09-01,W5,12:48,1
2000-11-09,J0,13:31,1
2010-08-09,V5,16:45,1
2016-05-16,H6,12:46,1
1992-04-15,S8,19:31,1
2002-12-19,A2,21:33,1
2012-12-07,R2,22:35,8
1999-06-24,T0,16:50,1
2000-02-18,E7,16:39,1
2002-07-11,M4,5:27,2
1995-05-13,O8,1:55,4
2000-08-03,H8,0:36,5
2018-05-21,V7,15:54,1
2006-05-07,F7,16:52,1
2018-11-29,K6,11:53,5
1991-03-16,K3,0:10,1
1997-08-14,T7,12:29,1
2010-07-27,J2,6:15,1
2009-08-09,M8,11:58,4
2009-08-11,I5,1:48,1
2014-06-03,I1,16:23,1
1992-07-14,P0,2:17,1
2007-07-10,M5,7:59,1
2019-06-24,W9,17:21,1
1998-10-14,P3,16:22,1
2000-03-27,V7,9:07,2
2010-07-13,J0,13:13,5
1997-11-04,M2,8:39,1
2013-06-21,E9,18:31,1
2017-06-15,G9,14:41,15
2011-12-13,E0,12:12,5
2018-10-13,X0,3:16,1
2019-02-01,D8,10:21,1
2000-01-06,M0,2:53,6
2019-02-01,T5,0:35,1
2015-04-17,R0,23:19,5
1992-10-03,W6,19:15,1
2005-05-16,D8,10:02,1
1997-02-09,Y1,10:48,1
1991-06-09,S7,21:06,1
2004-10-13,C4,11:20,1
2011-05-21,N1,22:16,1
2008-05-12,R1,18:37,1
1998-10-16,J0,13:57,12
2010-03-12,S6,18:24,1
2017-01-03,B4,12:05,2
2014-07-03,K3,20:58,1
1992-03-21,E2,8:17,12
2002-06-05,J2,19:17,1
2016-09-05,O6,12:00,1
2000-08-18,X0,8:29,1
2002-05-18,K6,0:04,3
2002-08-19,I5,21:02,8
2004-11-09,D8,11:00,1
1999-03-25,X1,14:57,1
1995-01-29,I5,21:36,10
2001-04-03,J6,3:40,2
2016-04-04,P9,0:31,1
2000-10-17,U5,12:02,1
1997-10-24,L3,13:37,11
2007-05-27,Y0,16:45,1
1992-01-26,B9,14:16,1
2007-06-19,S8,0:29,1
1999-01-04,E3,1:24,1
1992-02-10,M8,9:46,11
2017-02-19,J0,21:46,3
1996-03-16,Y3,23:04,1
2001-04-11,R4,10:16,1
2007-01-04,M1,15:10,2
2009-02-06,R7,12:16,2
2015-08-10,K2,11:28,1
2001-08-11,S9,8:42,1
2004-03-02,S5,10:44,11
1990-02-07,R7,3:45,1
1994-08-05,N0,0:40,15
2018-03-03,P1,20:33,1
2001-06-19,A7,15:43,6
2010-08-22,K0,22:04,1
1996-04-14,N2,5:45,1
2019-05-25,O4,14:33,1
2020-01-28,Y8,7:58,1
2017-07-20,I9,20:23,7
1997-01-03,O2,14:15,1
2020-02-12,H2,4:41,1
2017-11-04,L7,18:25,2
2000-05-14,O8,6:02,1
2013-08-01,Z8,4:58,4
1999-05-22,F2,14:50,3
2017-09-24,J1,6:54,1
2014-09-06,W4,2:24,6
2010-08-19,P1,17:12,1
2016-09-27,E9,14:55,1
1993-10-26,P8,13:29,1
2002-01-25,Y3,9:27,1
2016-05-24,Z9,11:00,1
1992-09-02,U1,1:20,1
2007-08-13,Z6,16:47,1
2015-10-03,Z3,1:19,12
2000-05-28,G4,9:37,1
2001-10-14,R7,9:43,1
2004-08-15,B2,6:26,15
1994-02-15,I7,0:17,3
2013-10-22,K1,20:26,12
2015-10-27,F1,18:22,1
2009-07-31,Q4,6:34,1
1991-07-22,F6,11:21,1
2003-03-05,W0,14:46,3
2012-05-04,L4,13:07,2
1997-10-30,N7,22:33,3
1992-11-13,E4,5:39,6
2006-05-28,D9,17:17,1
2000-02-05,R8,7:44,7
1994-05-06,W3,19:11,10
2014-07-23,A2,6:25,1
1991-11-03,L7,16:14,9
1995-07-09,T2,20:52,9
2003-03-29,X3,19:25,1
2011-06-12,M7,12:55,2
2014-01-16,N4,4:44,3
2008-12-25,Z7,13:23,3
2017-07-31,M7,13:06,11
2015-06-14,C4,4:32,1
2006-08-14,W1,19:06,1
1995-09-17,V3,13:05,1
1999-12-14,S5,14:19,12
2000-12-09,R5,16:36,1
2011-03-15,C7,16:23,4
2019-07-30,Z5,5:08,1
2000-10-11,A2,7:09,1
1990-08-16,F2,21:21,5
2008-10-27,D2,4:13,13
2014-07-24,A7,17:33,1
1996-11-25,P0,22:10,7
2009-07-06,A6,23:41,1
2019-06-05,F3,6:41,1
1993-07-22,L4,9:45,1
2000-10-17,H5,18:58,9
2000-09-07,T2,21:21,1
1991-01-31,Y9,14:24,2
1992-07-06,L2,4:42,3
2015-12-28,T5,1:07,2
1993-05-01,S2,13:05,1
1994-05-14,T1,5:28,1
2019-05-26,R2,2:36,1
2007-07-14,T2,11:47,1
1990-07-26,B3,18:51,1
2012-04-27,V6,13:09,1
1992-07-15,W8,19:41,12
1997-10-23,V6,8:03,1
1993-06-21,N8,11:33,5
2019-07-21,L5,20:49,1
1991-12-24,H1,1:57,1
2019-05-31,J6,10:57,4
1998-06-23,N2,12:23,4
1992-07-14,B8,4:39,1
2006-03-17,W8,10:35,1
1992-02-09,D7,15:36,1
2000-12-24,Y2,15:05,1
2018-04-01,Y6,16:09,8
1993-10-09,W2,18:49,12
1996-12-04,J2,19:51,2
2005-06-15,O7,13:11,1
1998-10-13,J1,5:42,2
1998-02-20,T2,3:59,4
2006-01-15,F4,7:40,1
2000-08-11,G4,7:24,1
1995-08-03,G0,21:54,3
2007-08-13,L1,7:52,1
1994-05-02,M4,14:28,1
1995-09-22,W6,3:26,1
2009-11-14,F5,4:01,1
1993-10-18,M9,11:27,1
2006-06-07,U5,5:40,7
2007-09-20,D9,16:00,8
1991-11-17,S9,5:30,2
1995-04-16,G4,17:44,3
1991-06-30,F8,11:37,1
2010-04-13,J2,1:35,6
2000-07-08,F0,16:10,1
1995-12-30,D7,19:47,1
2007-05-02,R6,0:25,1
2009-03-11,N5,17:39,2
2009-08-07,N7,13:09,12
1992-06-04,B8,14:29,1
2009-09-12,J4,17:23,1
1995-10-10,C8,1:49,6
2018-11-13,V6,17:39,1
1997-04-04,T7,18:12,9
1997-06-09,K0,3:39,6
2010-12-29,N0,20:41,8
2002-08-26,G7,22:44,1
1991-11-27,L3,18:47,1
2013-06-17,P1,4:35,1
1993-06-02,A7,20:27,1
2004-11-08,J3,17:16,12
2015-10-14,M5,1:13,1
2002-11-29,X9,2:01,1
2012-11-30,A3,8:58,2
2004-04-24,J2,12:23,1
1990-08-11,V8,17:14,2
2005-06-11,P5,10:31,1
2000-08-26,M2,8:02,8
1999-12-02,L6,22:26,1
1997-10-03,G2,20:09,1
2018-01-01,R0,6:24,1
1996-10-11,M5,17:30,3
2007-04-10,S9,3:13,8
2006-07-23,T9,19:39,2
2012-11-25,U0,21:12,7
2012-07-20,R6,21:28,2
1993-02-20,C4,19:25,1
2009-01-24,E2,6:12,4
2000-10-22,A4,6:30,7
2019-02-24,A7,21:28,1
1991-09-14,M6,6:24,1
2007-10-15,Z7,7:14,1
2019-12-18,E4,9:21,1
2001-06-28,L7,12:44,6
1991-11-29,E2,6:38,1
2012-04-08,D8,9:02,1
1991-09-25,V2,20:32,1
2001-04-19,L7,0:55,2
1998-06-11,Y7,18:27,1
2005-10-07,R5,20:22,1
2015-11-19,C9,19:59,3
1990-01-01,H3,17:54,2
2018-12-20,G3,8:51,2
2004-07-12,Q1,4:42,2
2000-12-11,Y4,10:39,3
2015-05-07,H4,22:08,1
2018-10-29,C4,14:14,1
1993-06-12,C7,1:30,1
2015-12-02,I5,9:44,4
2013-03-31,R1,23:18,1
1993-07-31,P4,23:28,1
2001-03-08,G9,15:49,2
1997-05-03,K7,4:28,3
2009-11-24,Q5,17:53,1
2007-02-11,Y3,16:10,6
2011-07-12,C8,1:38,1
1999-08-27,S2,10:49,3
2018-03-04,J5,2:39,1
2013-01-31,N5,15:33,3
2001-05-06,O1,17:52,1
1992-07-21,N4,17:08,6
1998-04-25,O8,22:38,6
2019-11-04,K9,8:47,1
1992-10-10,Z9,4:35,1
1991-03-06,N5,4:13,1
2016-02-10,P3,13:11,13
1995-09-13,S3,4:51,3
2001-03-02,C4,3:41,1
2007-05-22,O7,16:08,1
2014-03-09,V2,23:04,1
2010-01-20,J1,17:55,3
1998-01-20,V1,5:17,1
2012-01-10,M3,2:10,1
2014-06-10,Q5,12:09,1
2002-02-25,N4,9:54,2
1993-07-13,G7,10:22,11
1990-03-18,Q3,0:35,8
2003-06-22,A7,10:50,1
2001-06-08,D2,22:00,5
1990-04-08,C5,21:42,1
2016-07-25,P7,1:01,6
1995-05-07,Z8,13:03,1
1995-05-18,I0,8:38,1
2014-01-08,B6,22:07,1
2010-05-29,Z3,7:58,3
2004-11-10,M2,21:51,2
2018-10-19,D0,3:16,1
2018-04-15,G8,1:57,12
2010-03-26,Q9,19:22,1
1996-08-04,D3,23:39,1
2013-05-15,P7,18:19,1
2012-02-25,X7,1:53,1
2020-02-28,D9,22:35,1
2000-05-24,U8,10:55,1
1991-01-24,C9,22:00,1
2018-11-14,Y6,5:44,1
1992-07-20,I6,15:40,1
2019-03-01,X1,11:52,1
1998-12-31,U8,11:31,1
2005-07-08,H3,5:25,6
2000-11-01,E6,13:21,3
2018-10-18,Z3,6:50,1
2006-01-02,W8,1:21,1
2007-06-27,F7,17:41,1
2020-02-26,T9,23:25,5
2008-10-19,I2,16:28,2
1991-03-26,V6,7:20,1
2018-03-15,T9,10:05,1
2010-02-19,X9,2:08,1
1992-05-05,K8,20:59,1
2015-05-23,N9,11:36,1
1997-01-25,D3,20:34,1
1997-07-31,R8,2:27,1
2005-11-02,U3,11:08,1
2005-03-19,N4,1:49,1
2018-07-26,U6,11:26,3
2006-03-15,D9,11:24,15
1997-10-08,C9,18:37,1
2005-10-08,L3,14:45,2
2006-03-18,K8,21:06,6
1995-09-14,N8,3:17,3
2011-05-28,H6,15:14,2
2006-08-01,Y3,2:10,6
2014-09-26,G0,10:15,2
2011-05-24,Q2,1:05,4
2016-09-01,W4,17:47,5
1995-10-05,W9,10:25,3
1993-05-13,N7,5:27,1
2015-12-02,Q1,13:00,9
2014-06-19,S9,6:28,1
1998-01-07,R7,22:40,3
2013-03-12,O1,14:41,1
1993-02-21,S1,16:36,3
2019-10-24,K9,14:04,1
2008-04-05,L6,23:22,1
2003-06-06,A8,0:24,1
1997-08-21,Y7,19:04,1
2001-11-09,J6,2:27,10
1996-10-29,J0,1:27,2
2013-04-08,Q9,3:13,1
2018-12-03,E4,11:02,11
2002-11-24,M6,13:38,5
1992-04-13,H3,15:57,3
2009-08-06,P6,6:59,2
1999-09-05,I9,17:56,1
1991-06-02,Q5,11:31,1
1999-07-21,K6,1:23,1
2015-01-19,N6,6:19,4
2017-11-08,G8,12:52,1
2016-01-13,E6,10:32,1
1998-03-18,Q3,22:32,3
1998-08-18,R3,22:13,7
2002-12-15,G6,23:35,4
1994-06-28,V0,1:53,1
2008-02-24,X1,19:27,1
1991-12-10,C8,18:53,2
1994-09-30,P4,15:31,1
1996-01-21,D3,23:51,2
1995-01-16,H1,5:07,6
2003-08-30,T0,7:24,2
2006-01-25,I5,13:58,1
1992-03-23,S3,20:30,1
1993-06-13,U7,7:44,5
2009-08-16,H1,1:32,4
2002-04-07,U6,15:16,3
2006-08-07,M0,0:51,1
2005-01-17,T9,9:08,5
2007-07-16,O3,0:18,3
2003-08-23,C5,22:19,11
2013-07-24,W7,16:27,1
2000-08-20,O3,8:42,1
2009-02-05,U1,22:58,10
2005-09-29,E9,8:32,1
2011-01-04,H6,0:22,1
2018-04-23,M6,19:42,1
2016-05-24,K8,7:51,1
2015-04-04,H2,5:33,2
1991-09-09,A6,15:16,2
2014-09-15,L5,4:44,15
2000-01-14,E5,11:56,1
2019-05-06,P9,22:54,1
2004-12-22,W6,10:23,2
2001-01-31,A3,5:54,1
2015-06-19,D9,14:15,1
2017-10-09,T8,22:49,4
1997-10-21,C5,15:30,15
2008-10-11,S1,11:31,1
2001-01-21,G4,7:17,3
2007-02-15,L2,20:59,1
2003-03-24,J7,22:13,6
1995-08-05,W3,12:16,1
1992-03-12,V0,21:05,1
2015-04-05,W5,14:31,9
2010-11-03,D7,1:33,1
1999-02-15,V7,1:17,1
1990-04-27,Z7,8:55,1
2000-05-31,L6,7:32,2
2019-04-25,Y8,4:35,9
2002-07-04,V3,21:50,9
2001-07-07,D2,22:42,1
2012-08-19,U9,19:20,1
2010-05-26,H2,22:17,1
1994-11-13,Q7,9:51,3
2017-05-22,R3,7:24,1
1992-11-04,B0,20:35,9
2014-07-20,U1,23:55,1
2011-04-27,K1,13:21,5
1990-01-20,E5,17:50,1
1992-06-03,R4,15:34,2
1992-12-13,F2,3:28,1
2007-01-10,G5,20:38,1
1997-04-04,Q9,10:36,1
1998-06-22,R0,20:27,1
2007-04-13,C7,20:55,1
1996-02-23,W0,6:23,1
1996-10-20,U6,13:55,3
2004-08-05,A3,23:29,1
2017-06-08,J9,12:57,1
2012-08-12,Z4,21:00,1
1994-11-11,Y4,15:25,4
2019-04-29,M0,21:22,1
2005-12-02,B3,3:54,3
2003-11-13,L0,12:00,1
1999-03-22,B2,13:47,1
2010-05-05,U5,21:24,4
1991-01-05,F9,14:57,2
2013-09-18,I2,12:46,12
2005-07-22,B4,18:19,1
2008-01-01,S8,16:26,9
2001-05-05,S2,7:42,1
2016-03-02,W1,9:03,8
1996-09-13,R1,4:07,1
2009-03-18,D3,3:09,12
2018-10-20,G3,12:11,2
2015-06-05,F5,7:40,2
2014-01-06,M2,16:31,1
2016-11-01,T3,2:44,2
2006-02-09,H6,17:41,1
2003-09-07,C0,4:41,1
2000-04-15,M3,20:07,2
2014-04-25,A0,19:46,1
2018-10-25,T5,19:03,5
2014-08-06,J7,14:21,1
2001-05-04,M0,0:47,2
2000-03-22,N2,22:31,2
2004-11-25,L8,3:17,1
2012-02-23,M0,23:46,15
2003-04-21,K2,0:45,1
2019-04-23,J1,1:45,1
2015-04-28,N6,23:24,1
2003-10-04,S6,4:15,5
2011-03-05,D2,21:16,3
2004-02-09,P9,21:09,1
2008-08-10,D1,1:13,9
2014-09-15,M7,15:38,1
2014-02-06,L0,4:59,1
2010-07-19,C9,16:36,1
2014-04-07,M7,16:06,12
2006-12-01,X2,10:44,12
2005-12-27,V0,18:42,1
2001-09-05,L3,17:49,7
2009-11-20,I9,15:38,1
2019-06-01,R5,4:39,9
2018-06-14,N2,2:10,1
2011-09-28,J3,0:17,1
2019-08-14,Z2,4:44,8
2012-12-10,S3,12:36,1
2011-03-24,N6,13:42,1
2017-12-20,J8,7:25,1
2006-11-14,F3,3:58,1
2018-12-26,Q3,1:22,1
2012-05-20,V3,16:37,1
2002-03-08,Y9,3:36,1
2011-10-30,V2,20:28,6
2014-06-02,R7,5:27,3
2013-04-16,K7,20:52,7
2014-06-14,P0,0:06,7
2018-08-26,O4,16:31,1
2018-05-12,C4,20:58,1
2015-09-16,B6,9:48,1
2013-10-11,D9,8:41,4
2011-07-09,T0,11:32,1
2000-12-03,W3,22:06,8
2019-07-07,P2,18:25,1
2015-06-08,O3,11:52,1
2011-01-20,C7,11:38,4
2018-05-04,J0,14:35,1
2005-01-23,R8,20:03,12
2003-04-10,M0,5:02,3
2016-03-23,I9,7:06,1
2012-05-18,Q8,14:26,1
2014-09-24,A1,23:41,3
2006-12-09,Z3,7:35,1
2014-02-12,G3,2:44,1
2008-07-28,U7,8:39,1
2007-12-03,Y9,19:08,4
2018-07-04,V2,10:52,4
2005-12-23,M7,17:04,1
2011-11-12,P5,12:09,1
2005-05-08,T1,15:55,1
2018-09-12,Q8,22:02,11
2019-07-29,H3,5:10,1
2013-07-03,T1,4:22,9
2015-02-16,T3,15:23,1
2009-12-05,D4,18:57,1
2017-03-04,L6,12:17,1
2018-12-23,D4,23:30,3
2019-07-27,D2,15:15,1
2008-10-19,O3,3:56,9
2019-09-23,G7,8:50,1
2004-04-13,F6,14:25,2
2016-07-10,S2,18:24,1
2015-12-10,K8,19:04,1
2005-02-01,C7,15:52,3
2014-01-21,I8,23:35,3
2001-09-20,M7,10:55,1
2015-01-07,E7,9:05,1
2019-03-17,W9,12:21,1
2015-02-17,V1,9:30,2
2004-05-16,V6,22:36,6
2004-10-09,L3,1:33,11
2002-08-30,D6,6:20,1
2003-08-04,X7,23:13,1
2014-03-12,P2,21:13,2
2014-07-19,Z1,2:04,1
2011-04-15,X9,21:30,1
2010-09-09,L8,6:00,1
2015-07-13,T2,22:43,11
2014-08-10,R6,17:19,10
2008-05-30,N7,0:57,1
2016-10-21,Q5,11:21,3
2007-12-11,O0,11:56,1
2010-04-17,V8,11:27,5
2017-07-21,L4,0:38,4
2005-01-05,Y9,2:52,1
2004-11-29,K8,8:06,8
2001-08-01,D3,14:49,1
2006-05-25,J4,4:00,1
2015-06-26,A5,5:09,1
2012-12-06,L9,15:57,10
2002-06-09,Z9,0:06,1
2013-02-06,R5,11:10,1
2012-12-07,V3,12:03,1
2014-05-03,V6,14:04,1
2014-07-01,N3,20:11,2
2011-01-16,C0,0:44,12
2018-06-30,E8,10:34,2
2007-01-13,O5,19:53,8
2007-01-21,J3,7:04,6
2013-10-29,V4,9:09,1
2013-03-21,Y7,10:02,1
2004-09-21,P2,14:45,1
2006-06-26,Q3,7:49,1
2019-01-08,M5,4:11,4
2008-01-17,P6,19:13,1
2010-07-05,E5,7:13,4
2007-02-11,V5,13:30,11
2008-09-25,J8,0:23,2
2002-03-03,L5,13:00,1
2006-05-25,E1,13:14,1
2001-07-05,V7,20:02,3
2014-08-06,M9,12:05,1
2014-04-21,D3,17:51,5
2000-01-08,A5,20:10,8
2001-03-26,K3,17:17,1
2019-10-08,G3,21:38,1
2014-05-17,O8,22:25,3
2013-11-07,B4,3:46,11
2014-03-14,B5,18:32,2
2003-04-17,F0,6:54,1
2018-02-16,Y8,7:44,1
2005-03-31,M9,10:27,3
2007-09-21,D2,8:30,1
2013-06-24,L2,20:11,3
2001-04-21,D3,14:08,4
2019-07-31,O3,7:46,10
2016-04-03,J5,4:21,9
2019-11-08,E6,6:33,1
2000-10-05,P5,2:06,5
2009-07-22,E1,1:15,1
2006-12-17,U8,19:06,2
2004-12-07,S3,9:21,1
2015-03-30,H2,20:43,1
2003-12-02,D7,0:23,4
2008-08-18,A6,13:32,1
2019-12-19,L8,22:31,1
2000-09-08,X1,3:55,6
2013-07-15,A7,13:54,9
2016-10-13,Y3,14:23,3
2004-12-01,Q2,11:33,6
2011-02-08,U9,13:23,1
2003-11-28,X4,10:09,1
2015-03-23,E8,0:24,1
2018-08-09,Q4,13:07,1
2016-12-23,H8,21:50,3
2014-03-30,W5,6:13,1
2016-02-27,E4,2:26,1
2005-05-02,L2,8:51,1
2009-07-05,M7,11:08,1
2016-03-14,T8,16:53,1
2005-01-02,Z5,21:51,1
2010-12-14,Q6,20:13,11
2010-04-17,R1,22:38,1
2018-10-15,Z8,8:20,1
2001-05-23,D7,0:14,3
2016-07-22,X1,2:53,5
2003-02-03,J5,3:22,1
2008-07-08,W2,8:49,1
2007-05-05,M1,1:32,9
2005-07-31,S2,2:20,1
2008-04-20,K7,17:36,3
2002-09-21,Y0,0:47,1
2017-03-24,H6,19:54,1
2014-08-29,L0,15:36,2
2005-10-31,A7,2:24,1
2011-06-18,B4,9:26,2
2007-01-15,R9,22:27,1
2019-11-14,Q9,14:43,1
2001-02-07,T2,12:06,2
2012-01-07,B8,17:28,1
2014-06-15,N1,17:56,6
2009-07-16,Z6,5:15,2
2020-01-08,S2,13:51,1
2016-08-25,B1,20:48,1
2000-09-17,R5,5:28,1
2015-08-02,K2,23:55,1
2019-09-16,G1,20:30,1
2006-08-05,E2,23:19,5
2017-09-03,F9,22:57,7
2017-01-23,V6,1:02,8
2018-07-02,L0,1:59,1
2004-10-17,Q6,21:48,1
2016-07-23,F0,14:14,11
2007-05-04,C5,0:06,3
2005-04-02,Z1,20:17,4
2015-07-24,D0,6:03,3
2001-02-13,G7,21:36,12
2013-02-04,O8,14:55,10
2013-09-19,A4,3:14,1
2015-07-12,Z3,3:48,8
2001-12-27,E9,19:31,1
2004-06-25,R5,3:00,1
2019-08-03,A1,15:00,4
2003-01-19,U8,12:20,1
2005-01-07,E1,21:04,10
2016-01-06,M8,5:00,1
2004-02-23,A1,21:11,1
2005-03-13,I7,13:19,1
2003-04-27,Y4,14:03,1
2013-03-27,G8,20:01,3
2008-04-20,M9,20:18,5
2010-01-17,U5,8:31,1
2006-01-10,X5,1:15,2
2009-12-29,E3,23:29,1
2003-07-03,C1,5:59,11
2015-10-13,U4,6:54,1
2000-03-28,P4,17:40,1
2015-07-17,P8,23:24,2
2011-04-28,A0,15:40,2
2002-03-26,O4,19:27,1
2008-12-07,N8,7:37,1
2006-01-07,T8,16:09,7
2017-09-12,E6,14:32,2
2003-05-26,R2,9:10,5
2018-03-15,X4,7:03,1
2015-06-20,H8,0:40,7
2002-08-05,S2,6:20,6
2001-03-26,N1,8:45,1
2003-06-14,R4,12:43,1
2011-03-17,C9,18:41,3
2009-06-03,D5,7:30,4
2006-10-14,O2,20:00,1
2015-09-14,V0,18:49,12
2005-12-09,H5,5:26,3
2000-11-09,O6,17:59,1
2019-03-17,A2,0:47,1
2005-04-22,I2,21:08,5
2013-09-10,F7,7:03,2
2018-02-17,Z1,21:24,1
2013-01-04,M0,6:55,2
2002-03-17,B9,18:31,12
2016-12-29,V7,17:55,8
2014-03-03,Q2,14:21,11
2016-09-30,B1,7:02,1
2004-04-18,D0,12:22,1
2017-08-25,J9,1:58,7
2012-06-16,S1,8:51,2
2004-08-15,M8,7:30,3
2002-05-23,I3,13:21,12
2016-11-29,O3,9:56,1
2013-04-02,V7,10:05,2
2012-06-04,V5,12:23,1
2007-01-24,J7,22:02,1
2012-07-09,C6,13:47,1
2001-06-13,B5,10:29,5
2015-01-14,W5,23:38,4
2012-04-02,I6,3:43,1
2002-06-14,Z1,18:26,3
2013-07-18,Y7,2:40,7
2013-08-27,I2,10:47,1
2019-03-24,B7,19:48,6
2019-03-27,R8,17:50,1
2016-10-22,W2,19:02,1
2004-06-12,N8,12:17,1
2008-03-07,Y2,10:00,1
2012-06-27,U2,2:45,7
2013-10-13,S1,2:37,13
2010-03-07,U5,7:15,1
2016-07-07,Z1,20:50,1
2016-08-03,O8,5:44,1
2006-07-24,S9,18:20,3
2012-10-13,V0,4:57,1
2016-01-16,Z3,6:00,1
2001-07-21,R0,12:55,1
2015-08-29,W1,9:58,1
2004-12-01,N9,15:33,1
2020-01-12,A3,12:39,1
2010-09-13,U5,20:46,1
2015-07-05,X1,9:09,1
