language,personID
Bulgarian,64829
English,104412
English,24883
Hindi,61021
Portuguese,46654
Spanish,43609
Dutch,125809
French,11350
Spanish,170575
Arabic,112831
French,70091
Urdu,69853
Portuguese,6227
English,84061
Latvian,144074
English,4794
Spanish,92845
Greek,122568
Thai,69828
Estonian,97428
French,156272
Assyrian,67071
Russian,157548
Hindi,148784
French,60372
Spanish,45147
Korean,99564
English,48781
Mandarin,106096
German,90852
Portuguese,18378
English,22411
English,111822
English,36836
Hungarian,142535
English,104570
English,151030
French,95229
Greek,54071
Hungarian,9198
German,160780
English,125383
English,6097
French,103824
Spanish,8082
English,26379
Russian,107190
Spanish,48299
Montenegrin,28383
Mandarin,121682
Korean,150799
Spanish,139865
Italian,14407
Bengali,171165
English,106116
English,152957
English,57065
Swedish,104997
Mandarin,164103
German,73540
Malay,53008
Spanish,99818
English,129409
Italian,108022
English,116674
German,99019
Spanish,18594
Portuguese,46029
German,74859
Portuguese,21510
English,40412
Spanish,161164
English,18801
Dutch,64466
Yiddish,69224
Spanish,56736
Mandarin,104100
Finnish,134409
English,27144
French,87280
Mandarin,153876
German,152013
Serbian,156754
Italian,58061
French,15867
German,151984
English,137877
Mandarin,102811
Spanish,71311
Portuguese,130646
Mandarin,37036
English,59702
Urdu,153238
Spanish,40348
English,74395
French,162948
English,94171
Finnish,167387
German,2765
English,168852
English,4017
English,58977
Spanish,9055
English,140882
English,62359
Portuguese,165638
Spanish,3991
English,63318
English,25153
German,118340
Swahili,95400
French,96808
Spanish,2055
French,65922
Italian,41575
French,155529
Swahili,20629
Turkish,145714
Sundanese,154033
English,166606
German,158475
Italian,32675
Jakartanese,84184
Spanish,127687
Swedish,35931
Italian,78285
English,59974
Afrikaans,12410
English,47884
Thai,159168
English,87791
Bengali,106399
French,148822
Ukrainian,87456
French,118846
Spanish,84593
English,39415
Bengali,94926
German,67466
English,20516
German,34408
German,84949
English,82311
Montenegrin,119305
French,50571
Montenegrin,40091
Portuguese,9503
Berber,135803
German,58462
German,34889
Spanish,746
Hindi,79539
Albanian,36864
English,128581
Spanish,79683
English,114302
Berber,91761
English,137320
English,4823
Portuguese,34239
Bengali,160662
Spanish,34172
Spanish,132895
Dutch,128671
Mandarin,122384
French,111985
Spanish,117855
French,41480
German,16871
Bengali,114352
German,168407
English,125737
Mandarin,76062
English,145911
Hindi,48868
English,86830
Spanish,164447
Spanish,14555
French,40157
Hebrew,163127
Italian,11522
Mandarin,171816
German,24854
English,16558
Italian,70371
Latvian,13198
Azerbaijani,92637
English,102902
Arabic,171245
German,1448
Mandarin,118460
Spanish,109984
English,141433
German,1635
Greek,101933
French,71436
Bengali,83521
Spanish,50822
Vietnamese,130370
English,49529
Moldavan,75292
French,47267
Mandarin,124213
Spanish,159807
Greek,46423
Russian,1492
Arabic,87601
Japanese,144532
Portuguese,114428
English,71827
Indonesian,45401
Portuguese,1275
Greek,131500
French,79354
French,50496
Dutch,4899
English,159874
Hindi,35493
German,95548
Mandarin,129619
Swahili,74688
Greek,1019
Spanish,128388
English,72008
Dutch,32876
Portuguese,107807
English,70730
Thai,161202
French,115830
English,101103
Korean,61721
Macedonian,131118
French,97689
Bengali,106646
Spanish,149025
Portuguese,128815
Kazakh,72435
Ukrainian,157200
English,88673
Japanese,114171
Spanish,63576
German,99749
Estonian,118493
English,8850
Hindi,2372
Italian,147220
Kosovan,8787
English,22224
Turkish,42366
English,141209
Bengali,27295
Italian,91345
Spanish,158761
English,15382
Portuguese,18623
English,60527
Mandarin,63220
Mandarin,8208
Arabic,87278
Spanish,154581
English,111870
Bengali,21543
Turkish,72544
Czech,115023
Bengali,56247
English,107039
Mandarin,123321
Spanish,32062
Sundanese,20236
English,114645
Spanish,106084
Hindi,110012
English,22241
English,166083
Uzbek,122558
Hindi,97013
Spanish,161623
English,93747
Lithuanian,124831
Somali,34333
Malay,160075
Bengali,14404
Spanish,165599
Spanish,144441
English,99246
Portuguese,95032
Bengali,31167
English,23986
English,35045
Italian,109435
German,89070
Italian,29761
Nigerian,2900
Spanish,118548
French,44846
Malay,71024
French,160569
Italian,5909
English,42597
Spanish,160258
English,170052
Mandarin,24003
English,28848
English,50334
English,38097
Bengali,130870
German,158916
Arabic,68164
French,8027
Portuguese,32166
English,50346
Spanish,76028
Spanish,26980
French,74116
Cakchiquel,132417
Russian,136421
English,129265
English,97174
French,145587
Bengali,163383
Nepali,92795
Hungarian,45537
English,22585
English,27449
German,37809
English,94179
Berber,1187
Japanese,39355
Russian,38146
German,114757
English,14976
French,516
French,65426
German,48745
English,165070
English,84701
Italian,96167
Lithuanian,110542
English,83207
English,131568
Mandarin,170303
Spanish,5151
English,73028
German,63292
English,154022
English,60114
Arabic,83374
Mandarin,66970
German,14083
Arabic,34008
English,150179
English,9489
Moldavan,3211
English,148789
English,10079
English,104148
Japanese,94123
Portuguese,129382
English,78846
Montenegrin,71843
Italian,9290
Spanish,90895
Russian,143088
English,27392
English,23613
Hindi,45432
Hindi,12375
French,136508
French,113690
German,121695
Hindi,140439
Bengali,77341
Spanish,7859
Mandarin,129806
English,132627
English,155237
Spanish,81940
French,6608
Spanish,63427
Hindi,124128
Swedish,25275
Portuguese,59840
Greek,122957
Spanish,20957
Spanish,93881
English,107589
Japanese,46724
English,28453
Russian,122561
Serbian,36245
Bengali,49520
Spanish,118091
French,31737
Cambodian,70817
Japanese,60009
English,50326
Belorussian,51069
English,10704
English,20969
Spanish,104462
German,27759
Spanish,60397
English,71703
German,88578
Mandarin,93098
Hebrew,16708
Spanish,61041
German,65991
Afrikaans,152032
Indonesian,23372
German,111791
Portuguese,141920
French,70385
Portuguese,78214
English,146014
German,138758
Catalan,109569
Spanish,156458
Hindi,31569
German,47045
Arabic,67850
English,133679
Italian,148352
Yiddish,2656
German,146897
English,137684
German,136989
Spanish,142252
German,17658
German,142498
English,114945
Arabic,19082
Spanish,87133
English,96621
Spanish,126434
Nepali,111040
Italian,55772
German,59671
English,3556
Hebrew,30037
English,30748
Portuguese,35721
English,58265
Maltese,38236
Arabic,22733
German,70242
Shanghainese,52594
Spanish,61341
Mandarin,150489
German,94102
Bengali,165110
Japanese,135863
Swedish,74268
Spanish,153482
Spanish,114247
English,145394
Kazakh,43323
English,153163
German,53827
Greek,89583
English,145206
Spanish,154453
Turkish,146623
English,101501
Mandarin,14261
English,12963
Sundanese,68497
Mandarin,63282
Mandarin,131898
English,20339
Spanish,139497
Portuguese,53243
Spanish,62504
Russian,57194
Spanish,27607
German,5288
English,108837
German,50686
Portuguese,136123
Bosnian,46286
Bengali,79851
Vietnamese,141847
French,167830
English,67629
French,117447
Russian,82752
Montenegrin,88950
Norwegian,59009
French,129414
Korean,157641
English,150696
Arabic,118291
Turkish,162893
English,64899
Russian,135608
Spanish,78399
English,133058
Arabic,74055
Spanish,51528
Italian,23188
Greek,61109
Spanish,115616
English,95540
Spanish,104140
Hungarian,78076
German,35628
French,79321
English,103485
German,136416
Thai,93715
Bengali,159659
English,56477
Spanish,4030
Malay,108031
Korean,153717
Spanish,128852
Japanese,75970
English,64025
Italian,56719
Spanish,73598
Hindi,55020
English,89104
Portuguese,110534
Spanish,147900
Serbian,120037
Spanish,71235
Urdu,71109
Urdu,38812
Hungarian,122534
Mandarin,110740
French,88564
French,75751
Dutch,141986
English,36657
French,142737
Shanghainese,4836
Mandarin,158091
English,124486
Portuguese,80700
Greek,85358
Russian,112043
French,162667
Assyrian,46465
Kazakh,57903
Arabic,30188
English,35538
English,153338
Chavacano,116945
French,144037
Mandarin,126386
Korean,41181
English,135372
Arabic,92898
Spanish,137540
German,18801
Norwegian,82865
Maltese,131685
Spanish,124046
Portuguese,17877
Portuguese,2912
German,98822
English,22858
Albanian,164929
Spanish,24806
Mandarin,80107
Cakchiquel,66694
Portuguese,36064
English,46419
German,66934
Montenegrin,131733
English,123892
Mandarin,73565
Bengali,102480
German,91469
German,83988
Bengali,167056
German,124858
Spanish,56892
French,154179
Somali,53812
English,115397
English,46176
Hindi,120605
Mandarin,7588
Montenegrin,38871
French,51615
French,8162
Hungarian,43412
English,19255
English,85047
Italian,31587
Spanish,92958
Hindi,18727
English,116891
Mandarin,124606
Spanish,140368
Spanish,34596
German,135920
Norwegian,8193
English,91430
Mandarin,85033
English,21641
English,58667
French,95874
English,60350
Arabic,170253
French,27569
English,69968
German,23775
Azerbaijani,39506
Finnish,169659
Hungarian,56135
Spanish,22095
English,37792
English,18653
Korean,58565
Russian,40068
Spanish,130420
Swahili,109453
Bengali,76205
Berber,43140
Arabic,22571
Hindi,2974
English,90305
Russian,70694
Cambodian,24626
English,28548
French,108398
Assyrian,162639
Spanish,76433
English,103098
English,123531
Mandarin,49209
Swahili,21298
French,51270
Hindi,88596
Kurdish,26353
English,91646
Spanish,162159
Arabic,34675
English,89480
French,8132
Bengali,39730
Portuguese,149517
Mandarin,151195
English,159407
English,90430
Spanish,2763
Basque,47214
Russian,131060
Spanish,155783
Mandarin,107957
Spanish,163906
Spanish,118173
Kyrgyz,131311
Ukrainian,117639
Spanish,62375
French,56745
English,95148
Italian,168331
Georgian,116804
Portuguese,95357
Georgian,34239
Mandarin,25964
Turkish,91010
Mandarin,110217
Malay,43668
Spanish,119806
Serbian,9754
Arabic,110068
English,21289
Mongolian,83077
Spanish,161416
Greek,65706
Russian,25839
German,163065
English,39587
Estonian,4362
Russian,145116
Russian,149391
English,1883
Spanish,57564
German,86166
Mandarin,7279
German,133665
Mandarin,92537
English,40842
Icelandic,23950
French,28637
English,25375
English,43809
Belorussian,6259
Taiwanese,140138
Danish,137997
German,117567
Bengali,150440
English,61279
Spanish,122917
Macedonian,168936
Spanish,70180
English,130892
English,103759
English,87316
English,35121
English,147909
German,69469
English,106294
French,154583
Arabic,155367
Bengali,44860
English,151997
German,120985
Arabic,17572
English,764
Russian,113214
Mandarin,124080
Greek,142135
Icelandic,60057
English,25511
Mandarin,12090
English,25079
Mandarin,62062
Portuguese,171099
Russian,70941
Mandarin,62927
Hindi,74481
Spanish,129847
Italian,35336
Spanish,28995
English,57691
Russian,117019
Thai,126713
German,161852
Bulgarian,92358
Danish,107781
English,55265
German,102979
Estonian,27023
English,133017
Estonian,47779
Shanghainese,47064
Spanish,168573
Italian,76202
French,38017
Portuguese,155807
Afrikaans,113337
Spanish,108220
German,139475
Arabic,74355
English,121529
Somali,55323
Russian,120105
Spanish,90348
Montenegrin,153016
Kurdish,142077
German,46899
Spanish,104285
French,92155
Thai,132189
Japanese,59842
English,54232
Portuguese,17401
English,156480
Georgian,128395
English,34000
Portuguese,6734
French,118438
English,57863
Nepali,130760
Albanian,82863
English,113068
Spanish,156690
Dutch,53690
Georgian,64084
English,61264
English,52936
Catalan,93468
English,42547
English,7320
English,2181
Arabic,122096
German,101502
English,131741
Greek,140735
Russian,42189
English,116865
German,90366
English,68652
English,71084
Japanese,111546
English,18478
Spanish,164060
Italian,79619
Kyrgyz,48595
Japanese,114018
Mandarin,49642
English,144801
English,147227
Hindi,149889
English,141225
Mandarin,92990
Spanish,77902
Danish,155398
German,160964
Russian,146359
English,32011
French,122264
French,51743
English,104475
English,126739
English,164345
Spanish,8910
English,132446
Turkish,158298
Kazakh,161571
Bengali,153674
English,156569
French,133886
Russian,77745
English,56361
Spanish,110292
Vietnamese,130256
Bengali,1665
English,10511
Mandarin,146376
English,75555
Mandarin,15228
English,88119
Malay,155006
English,98562
Finnish,1990
Catalan,29782
English,100129
English,25988
Lithuanian,31666
Spanish,50314
Belorussian,40554
English,3125
Finnish,50231
Spanish,31224
Spanish,160644
Mandarin,43546
Uzbek,147328
Estonian,38684
English,164180
English,10188
French,146368
Yiddish,66911
Spanish,51558
English,58443
Moldavan,28829
Estonian,54719
Spanish,5228
Dutch,152437
Spanish,153353
French,1104
Spanish,35985
Czech,11078
Spanish,91790
French,75268
Icelandic,17706
English,84712
Spanish,140225
Italian,142482
French,24138
Spanish,62851
Korean,28967
English,105218
English,70369
Spanish,170635
French,170709
Portuguese,56565
Indonesian,139843
Spanish,146156
Spanish,19136
English,113800
Arabic,35436
French,16183
English,100658
English,127600
Portuguese,90778
English,143129
English,53467
English,129364
Georgian,88332
Bengali,41983
Jakartanese,85739
Turkish,102969
Spanish,106285
Spanish,165336
Cakchiquel,131268
Italian,33878
English,70318
Spanish,107511
French,35085
English,130717
English,38436
German,63552
English,55185
Japanese,162807
English,10136
Spanish,34987
German,88098
English,139082
Spanish,151630
Afrikaans,70475
Spanish,68752
English,51411
Russian,159585
German,1400
English,42555
English,50281
German,61851
French,80447
Bengali,162515
Spanish,140901
Czech,162405
Afrikaans,96893
Italian,112038
English,31808
English,39077
German,47900
Korean,152291
Italian,69797
French,42688
Japanese,166104
Afrikaans,27
French,42892
Portuguese,88470
English,91790
Catalan,151329
English,41190
English,104573
Shanghainese,169799
Montenegrin,136886
English,30067
Spanish,43833
German,23634
German,6844
Spanish,151326
Mandarin,100237
English,33110
Korean,114045
English,112104
English,79928
Estonian,150144
Spanish,167205
Basque,6544
Spanish,68545
English,161037
Russian,154684
Bengali,143223
Arabic,87565
Spanish,47190
Hindi,48850
Spanish,138529
Spanish,82510
Mandarin,78197
English,57018
Russian,141384
Danish,31973
Korean,392
English,163423
English,88244
Hindi,37745
French,153944
Mandarin,140574
English,171181
Mandarin,352
Japanese,91174
English,95254
Hindi,137689
German,36855
Korean,163881
Kosovan,14977
Icelandic,166714
English,171327
Japanese,124826
Spanish,140660
Mandarin,13654
Russian,67061
German,2166
Indonesian,159572
Spanish,14027
Spanish,93810
German,93131
Spanish,148965
English,151258
Korean,27418
English,14619
German,51417
Spanish,137717
Serbian,3142
English,29215
English,109939
English,152316
Kyrgyz,106953
English,76610
Spanish,110449
Bengali,75402
English,111983
Japanese,25975
French,169483
German,9712
Hebrew,14949
English,39672
English,36075
Italian,76798
Spanish,97924
Indonesian,50344
Spanish,135470
Catalan,13242
Greek,150990
English,162805
Spanish,136455
Mandarin,90565
Swahili,60257
French,7822
Azerbaijani,133637
Mandarin,93640
English,5930
Mandarin,35116
Mandarin,151485
Portuguese,50470
Arabic,16903
Polish,106676
Spanish,113140
Mandarin,6191
Portuguese,143992
Hungarian,102211
Bengali,36363
Mandarin,142432
German,10111
Dutch,17753
French,120069
Bengali,141911
English,104188
French,116509
German,152290
English,144689
Kosovan,155098
English,127372
Russian,53563
Japanese,164563
Arabic,100861
English,70028
Mandarin,90276
English,163616
English,3098
Japanese,23959
Berber,38793
Italian,57139
German,77836
Macedonian,34160
Kosovan,100594
Latvian,89737
Russian,134851
Arabic,29825
Vietnamese,72684
Japanese,108587
Hindi,65412
English,48899
English,58034
Russian,1758
German,48400
English,57916
Estonian,152114
Georgian,148410
Portuguese,51608
Spanish,28295
Basque,95810
Spanish,48894
Azerbaijani,51757
Hindi,17567
Turkish,111236
French,147083
English,138666
Chavacano,143616
French,158710
English,90531
English,75769
Polish,44721
Spanish,155411
Spanish,69702
Somali,82234
Russian,45136
Spanish,31835
Russian,115332
Arabic,20900
Polish,9847
Hindi,104292
Ukrainian,93906
English,130259
Danish,129604
Spanish,142538
English,163619
English,159279
Latvian,168417
Italian,145748
German,58248
Spanish,60480
Russian,151976
Jakartanese,7698
