id,passengerID,flightID,luggageID,lost_object,description,color,accepted,amount
9712,93058,12622,138345,0,Innovative dynamic access,White,0,547
9713,43744,8148,81493,1,,Yellow,0,43
9714,42838,8489,70048,0,,Pink,1,619
9715,84740,2425,58347,0,Monitored exuding complexity,Blue,0,636
9716,13667,12586,132548,0,Reduced content-based monitoring,Red,0,892
9717,20034,14992,82690,0,,Pink,0,868
9718,49888,8588,84285,0,Sharable systemic matrices,Yellow,1,245
9719,17891,19145,69266,1,Robust background open architecture,Yellow,1,90
9720,42347,8686,144490,1,Assimilated dynamic analyzer,White,1,571
9721,93242,27,33351,1,,Pink,0,729
9722,17011,19202,11007,0,Compatible homogeneous artificial intelligence,Blue,1,577
9723,75943,4111,230679,1,Sharable 5th generation emulation,Blue,1,269
9724,45966,8087,221197,0,Ergonomic asynchronous open architecture,Blue,1,981
9725,47662,8988,96529,1,Devolved optimizing intranet,Green,1,729
9726,8205,14339,83131,1,,Blue,1,609
9727,13180,34,71783,0,Reduced context-sensitive paradigm,Blue,1,56
9728,36205,14923,212693,0,Automated didactic knowledge user,Red,0,339
9729,58724,10009,229998,1,,Pink,0,751
9730,93511,14784,180230,0,Team-oriented multimedia encoding,Black,0,621
9731,2912,14781,215177,1,,Red,1,419
9732,13475,14948,206929,0,Secured demand-driven architecture,Red,1,457
9733,12967,19663,95009,1,Diverse maximized orchestration,Yellow,0,278
9734,12407,19485,37233,1,Triple-buffered next generation customer loyalty,Pink,1,20
9735,76941,8231,205983,0,,Yellow,0,944
9736,7892,109,23429,0,Balanced 6th generation approach,White,1,240
9737,39994,14872,96440,0,Front-line interactive task-force,Red,1,684
9738,13260,12249,104306,0,Open-architected modular circuit,Pink,0,494
9739,49202,136,160006,0,Extended intangible intranet,White,1,709
9740,43682,14782,183614,0,Cross-platform 6th generation model,Blue,0,389
9741,17912,19973,97540,1,,Blue,1,902
9742,11472,19162,223425,0,,Blue,0,302
9743,12387,12369,83606,0,Customer-focused bandwidth-monitored strategy,Red,1,742
9744,19522,19361,82545,1,Optional exuding website,Yellow,0,489
9745,18813,19979,7954,1,Phased multimedia collaboration,Yellow,1,469
9746,44329,62,46232,1,Quality-focused client-driven secured line,Pink,0,669
9747,38839,16807,97648,1,,Red,1,890
9748,17045,19293,185755,1,Enterprise-wide exuding architecture,Green,0,152
9749,73222,69,170139,1,User-centric needs-based support,Green,0,876
9750,12718,19288,13394,0,,Pink,0,256
9751,6040,19881,25926,1,Sharable encompassing time-frame,Pink,1,401
9752,80714,4682,6463,1,De-engineered holistic firmware,Green,0,279
9753,94369,12399,165639,1,Object-based composite local area network,Yellow,0,787
9754,40911,166,167010,0,Self-enabling logistical pricing structure,Green,1,110
9755,65389,14758,104551,0,,Pink,0,322
9756,20955,14594,76407,0,Streamlined 3rd generation encryption,Yellow,1,310
9757,21282,1998,84702,1,Multi-lateral fault-tolerant attitude,Blue,1,78
9758,31185,14202,158678,0,Right-sized neutral model,White,0,661
9759,79935,14881,160880,1,User-centric zero defect framework,Black,1,991
9760,1812,9299,98468,1,,Pink,1,640
9761,80450,12198,65377,0,Universal stable secured line,Blue,1,80
9762,53016,12948,224365,1,Ergonomic explicit encryption,Blue,1,612
9763,47580,18630,172017,0,Optimized clear-thinking model,White,1,57
9764,17459,19249,213748,1,Public-key dynamic capability,Red,0,493
9765,23501,17231,90064,1,Automated explicit array,White,0,353
9766,14000,19648,63344,1,Face to face demand-driven structure,Red,0,291
9767,36197,12045,134682,1,Open-source systemic moratorium,Black,0,792
9768,42889,5820,67616,0,Organic responsive functionalities,Black,1,425
9769,65191,10011,224528,0,Mandatory content-based protocol,Black,1,25
9770,12270,19526,159766,0,Switchable methodical collaboration,Blue,0,227
9771,3428,18890,88119,1,Profit-focused incremental parallelism,Yellow,1,309
9772,33996,123,14682,0,Innovative solution-oriented utilisation,White,1,55
9773,35781,15,222701,1,Expanded responsive array,Red,0,26
9774,14699,19685,166574,0,,Pink,0,751
9775,18529,14348,16805,1,Automated responsive parallelism,Black,0,698
9776,80120,14873,79636,1,User-centric holistic frame,Green,1,279
9777,79004,11657,217378,0,Profit-focused uniform task-force,Green,0,807
9778,47143,14119,53357,1,Decentralized transitional artificial intelligence,Red,1,166
9779,20794,3757,208935,0,Centralized 4th generation structure,White,1,343
9780,78251,12704,157080,1,Open-architected 24/7 secured line,Red,1,314
9781,54625,10014,193587,0,,Yellow,1,180
9782,10566,19670,64523,0,Up-sized dedicated policy,Pink,0,956
9783,9027,14101,137875,1,Visionary static time-frame,Yellow,1,198
9784,19094,19929,168633,0,Assimilated well-modulated implementation,White,0,948
9785,58478,12824,227936,0,Switchable homogeneous framework,White,1,640
9786,82174,10930,69860,1,Implemented 5th generation algorithm,Black,1,877
9787,87931,57,162902,0,,Green,0,701
9788,36291,14884,228909,1,Stand-alone bandwidth-monitored circuit,Red,1,277
9789,60098,10020,73276,0,,Blue,0,467
9790,2425,5121,97716,0,Persevering asynchronous hierarchy,Black,1,995
9791,86949,14973,178358,1,,Pink,0,568
9792,46623,8572,151552,0,Switchable bifurcated service-desk,Black,1,457
9793,57718,129,66073,1,,Pink,0,989
9794,20288,1498,227232,0,Ameliorated mobile encoding,Yellow,1,470
9795,43716,14850,56917,0,Expanded composite infrastructure,Blue,1,133
9796,46619,8346,69764,1,,Red,1,949
9797,9909,12746,60808,0,Extended methodical adapter,Pink,0,863
9798,12563,14007,1286,1,,Blue,0,798
9799,55628,161,196082,1,Organized 4th generation superstructure,White,1,970
9800,78564,14591,92243,0,Enhanced non-volatile complexity,White,0,758
9801,1324,7080,21169,0,Triple-buffered maximized monitoring,Blue,1,378
9802,73561,20474,166455,1,Customizable cohesive groupware,White,0,151
9803,36755,14884,196723,0,Advanced scalable infrastructure,Yellow,1,63
9804,44419,8588,149843,1,,Green,0,336
9805,42548,20270,200547,0,De-engineered needs-based system engine,Yellow,0,256
9806,76586,10010,33621,0,Optional homogeneous process improvement,Black,0,111
9807,66645,14387,198956,1,,Black,1,745
9808,28674,14352,52758,1,Open-source dedicated emulation,White,1,486
9809,69700,14341,92161,0,Total 24/7 focus group,Black,0,702
9810,27665,4444,2681,1,,Green,1,252
9811,26497,12529,222190,1,Future-proofed disintermediate functionalities,Red,0,131
9812,37661,14025,192486,1,Fully-configurable clear-thinking customer loyalty,Blue,1,357
9813,54954,17236,182841,0,Re-engineered reciprocal frame,Pink,1,932
9814,68423,3791,149317,0,Face to face demand-driven protocol,White,1,767
9815,17909,7207,25787,0,Decentralized non-volatile access,Blue,1,377
9816,54826,14074,149122,0,Multi-tiered holistic knowledge base,White,0,937
9817,93422,8839,99194,0,Robust zero tolerance benchmark,White,0,727
9818,18690,14323,23729,1,Face to face scalable instruction set,White,1,316
9819,87191,173,48442,1,Multi-lateral stable contingency,Yellow,1,763
9820,95715,26,155302,0,Open-architected tertiary concept,Green,0,65
9821,81831,12758,9816,1,Face to face background help-desk,Red,1,915
9822,83229,117,6382,0,Function-based context-sensitive knowledge base,Black,1,383
9823,1643,14293,82800,0,Stand-alone local time-frame,Black,0,90
9824,18177,5546,35853,1,Up-sized coherent hierarchy,Pink,0,715
9825,82239,164,101385,0,Adaptive asymmetric knowledge user,Pink,0,900
9826,13752,19305,217540,0,Synergized uniform workforce,Pink,1,34
9827,17264,19573,225654,1,Virtual 5th generation synergy,Black,1,222
9828,30672,14023,1125,1,Cross-platform didactic matrix,White,0,622
9829,68058,7471,38583,1,Advanced bifurcated hardware,Pink,1,822
9830,51558,6214,145880,1,Total 3rd generation internet solution,Green,0,972
9831,46531,8192,55824,1,Innovative high-level infrastructure,Blue,1,422
9832,70199,196,12493,0,Face to face exuding support,Black,0,323
9833,16974,17379,61794,1,Secured local leverage,Green,1,895
9834,55953,15288,20020,0,Optional client-driven policy,Yellow,1,396
9835,46209,14537,138934,0,,White,1,825
9836,80240,14886,35361,1,Optimized systematic orchestration,Black,1,845
9837,35401,14636,227239,0,User-centric analyzing open architecture,Green,1,303
9838,94084,124,94239,1,Sharable dynamic standardization,Yellow,1,217
9839,24553,14908,83695,0,Open-architected asymmetric open architecture,Pink,1,644
9840,39751,68,68105,1,Operative intangible system engine,Black,1,365
9841,15381,19191,211356,1,Implemented uniform attitude,Black,0,853
9842,2708,4143,224791,0,Extended human-resource service-desk,Black,0,155
9843,48737,14877,13462,1,Programmable bi-directional middleware,Pink,0,531
9844,45696,8648,196493,0,Digitized next generation neural-net,White,1,527
9845,66844,152,159692,1,Ameliorated methodical success,Red,1,821
9846,41475,145,141054,1,,Yellow,0,819
9847,89404,184,209596,1,Open-architected optimal infrastructure,Pink,1,97
9848,58742,17240,182543,1,Synergistic grid-enabled support,White,1,530
9849,25497,9414,132988,0,,Pink,1,879
9850,48921,8261,204626,1,Phased dedicated infrastructure,Pink,1,597
9851,69968,10020,174421,1,Digitized global hardware,Red,1,624
9852,41437,8921,195656,0,Persistent empowering implementation,Green,0,753
9853,47554,8568,11230,1,Exclusive tangible instruction set,Red,0,415
9854,3154,12767,91701,1,Open-architected national adapter,Black,1,42
9855,22672,14429,200360,1,Implemented asymmetric instruction set,Red,0,218
9856,16187,19240,49433,0,Secured didactic paradigm,Blue,0,978
9857,57243,14250,2130,0,,Black,1,382
9858,60527,14192,19706,1,Inverse upward-trending synergy,Blue,1,680
9859,36279,199,4363,1,Persevering asymmetric knowledge base,Black,0,973
9860,12824,16093,51775,1,Versatile explicit paradigm,Yellow,0,415
9861,3754,14877,140986,0,Extended bi-directional info-mediaries,Green,1,870
9862,64061,80,226398,1,Persevering full-range utilisation,Red,1,473
9863,21090,44,47459,0,Stand-alone actuating hub,Black,0,724
9864,89819,104,165013,0,Optional cohesive encoding,Black,1,362
9865,80997,10009,206023,0,Diverse dynamic process improvement,Yellow,1,881
9866,13059,19172,34581,0,Pre-emptive actuating Graphic Interface,Red,0,864
9867,15321,19995,42345,0,Persevering stable complexity,Red,0,887
9868,69645,152,164981,0,Face to face demand-driven function,Yellow,0,69
9869,15323,19378,90408,1,Stand-alone client-driven extranet,Black,0,464
9870,14076,19834,7737,0,,Yellow,1,651
9871,28645,15560,87570,1,Fully-configurable bottom-line capacity,Yellow,0,316
9872,50813,8329,10010,0,,Green,1,401
9873,10750,10002,220057,0,,Red,0,784
9874,88154,3483,147302,0,Digitized fault-tolerant software,White,0,266
9875,18659,17239,138961,0,Organized coherent infrastructure,Yellow,0,522
9876,78074,192,159190,1,Robust exuding circuit,Red,0,115
9877,43368,8508,34667,0,Multi-channelled clear-thinking local area network,Pink,0,965
9878,48556,11788,170291,0,Multi-channelled impactful adapter,Red,0,431
9879,67581,12885,13335,1,Optimized client-server matrix,White,0,721
9880,11301,19970,94035,1,Advanced 24 hour hardware,Black,1,431
9881,12052,19149,66387,0,Re-contextualized neutral access,Green,0,58
9882,11742,19534,213322,0,Focused analyzing protocol,Green,1,509
9883,90536,14747,12046,0,,Blue,1,347
9884,80717,14875,137260,0,Expanded multi-tasking portal,Yellow,0,73
9885,51858,18623,208927,1,Decentralized web-enabled collaboration,Pink,0,972
9886,48825,8412,85611,0,Enterprise-wide encompassing pricing structure,White,1,544
9887,70365,14448,18197,0,Right-sized didactic matrix,Yellow,1,202
9888,30245,8591,206190,1,Stand-alone attitude-oriented moratorium,White,0,513
9889,63355,147,32106,1,Organic 5th generation matrix,Red,1,456
9890,10428,14850,232439,1,Open-source system-worthy core,Blue,1,535
9891,54797,17226,218219,1,,Black,1,457
9892,38314,14098,4033,1,Reverse-engineered needs-based productivity,Red,1,138
9893,48667,5885,188448,1,Profound executive knowledge user,Pink,0,683
9894,72152,12951,11104,0,,Pink,0,868
9895,73706,2946,22311,0,Pre-emptive impactful attitude,Black,1,828
9896,2318,14344,186405,0,Organic uniform collaboration,Green,1,798
9897,10920,19557,81234,1,Synergized tangible flexibility,White,0,367
9898,14732,19786,71068,1,Centralized responsive orchestration,Red,0,986
9899,84102,12576,219702,1,Switchable object-oriented algorithm,Green,1,367
9900,18679,459,226426,1,Team-oriented 24/7 orchestration,Blue,1,153
9901,62144,16504,161828,1,Managed user-facing moderator,Black,0,482
9902,93665,12532,131126,1,Centralized optimal initiative,Red,0,599
9903,18832,19326,39011,0,Exclusive fresh-thinking moratorium,Green,0,146
9904,16263,19422,232903,0,,Green,0,463
9905,10787,119,16138,1,Multi-lateral 4th generation circuit,Yellow,1,689
9906,8220,34,232434,1,,Red,0,920
9907,18044,12624,209825,0,Ameliorated contextually-based leverage,White,1,905
9908,8972,12335,192999,1,Versatile contextually-based website,Black,1,609
9909,69790,29,149333,0,Mandatory even-keeled structure,Red,1,161
9910,45662,9539,191775,1,Mandatory stable budgetary management,Red,0,473
9911,8742,12981,94399,1,Seamless context-sensitive alliance,Black,0,826
9912,55758,40,65853,0,Horizontal encompassing encryption,Green,1,225
9913,19664,19631,183533,0,Implemented web-enabled monitoring,White,0,461
9914,50931,19222,163833,1,Horizontal next generation internet solution,Blue,1,217
9915,19488,19433,160392,0,,White,1,303
9916,76504,15999,232239,0,Devolved regional help-desk,Yellow,1,707
9917,15620,7685,191105,1,Front-line incremental workforce,Black,0,254
9918,64327,14702,155867,0,Adaptive 24/7 toolset,White,1,553
9919,93303,14281,228394,1,Object-based systemic core,Yellow,1,220
9920,42467,8782,134135,0,Business-focused system-worthy internet solution,Pink,1,694
9921,17582,19103,8904,0,Phased clear-thinking intranet,Red,0,645
9922,52488,14813,55931,1,,Green,0,861
9923,79557,11978,63053,1,,Black,0,417
9924,13492,19305,35827,1,,White,0,26
9925,10151,5826,42397,0,Diverse static utilisation,White,1,504
9926,83622,14675,60255,0,,Pink,1,682
9927,34241,12053,188937,1,Stand-alone static data-warehouse,Pink,1,378
9928,96165,137,186582,0,Seamless radical flexibility,Yellow,1,817
9929,46233,17234,189416,1,,Red,1,182
9930,81382,170,33046,1,,Red,0,442
9931,61217,90,198346,0,Open-source transitional hierarchy,Black,0,406
9932,10869,4931,85086,0,Virtual eco-centric product,Green,1,916
9933,10044,19051,75811,1,Multi-channelled client-driven help-desk,Black,0,719
9934,14901,19468,10698,0,Reverse-engineered homogeneous infrastructure,Yellow,0,866
9935,56096,12609,87573,0,Implemented content-based throughput,Green,1,597
9936,75218,131,11260,1,Balanced methodical model,Blue,1,524
9937,79800,8132,154945,0,Persevering bifurcated approach,Blue,1,871
9938,95657,13219,208423,1,Versatile system-worthy workforce,Pink,1,589
9939,19632,19654,16925,0,Digitized attitude-oriented emulation,Blue,0,736
9940,25740,14047,154546,1,Automated regional forecast,White,0,566
9941,72297,12056,32270,1,,Yellow,0,664
9942,81689,14546,19716,0,,Black,1,782
9943,14627,19257,170140,0,Team-oriented intangible forecast,Black,0,710
9944,86104,5121,140166,1,Reduced national circuit,Black,0,665
9945,76414,115,190395,0,,Yellow,1,89
9946,49438,14094,218470,0,Horizontal systematic workforce,Black,1,233
9947,15411,14721,28943,0,Phased responsive groupware,Blue,0,671
9948,95066,17234,164778,0,Exclusive interactive solution,Green,1,386
9949,7185,152,28416,0,Reduced system-worthy task-force,Yellow,0,275
9950,55950,14989,10545,0,Diverse 3rd generation database,Pink,0,983
9951,41593,30,195581,0,Customizable intermediate paradigm,White,0,195
9952,6726,172,75912,0,Grass-roots context-sensitive moderator,White,1,90
9953,12321,19743,89108,0,,Yellow,1,528
9954,47976,92,6076,1,Sharable well-modulated architecture,Yellow,1,161
9955,25111,191,160587,1,Progressive mobile methodology,Yellow,0,597
9956,79633,17235,73731,0,Synergistic responsive framework,Green,0,293
9957,5513,10006,154338,1,,Red,1,151
9958,40247,8605,17979,1,,Blue,1,422
9959,95272,12917,101650,1,Upgradable fresh-thinking installation,Blue,0,274
9960,15471,10012,78597,0,Mandatory zero administration solution,Yellow,0,248
9961,10298,148,17127,0,Multi-channelled contextually-based encryption,Black,1,476
9962,43997,14467,210431,0,Quality-focused dynamic function,Red,1,830
9963,12862,19325,132290,0,,Green,1,687
9964,62271,19170,167780,0,Fundamental analyzing model,Black,0,867
9965,48526,9,86855,0,Quality-focused well-modulated benchmark,Black,1,821
9966,10357,19592,46756,0,Cross-platform content-based knowledge user,Yellow,1,916
9967,29013,8018,41891,1,,Yellow,1,95
9968,45909,10020,176889,1,,Black,0,255
9969,64749,168,101659,0,Automated responsive challenge,Green,0,672
9970,29779,12995,97547,0,Progressive static budgetary management,White,1,922
9971,20057,14875,192534,1,,Black,1,127
9972,55822,17561,78872,1,Proactive client-driven alliance,Blue,0,373
